stamp,log_run_id,source,gps_available,forced_dropout,model_loaded,model_ready,model_samples,model_sha256,model_target_mode,model_input_normalization,ann_x,ann_y,output_x,output_y,odom_x,odom_y,gps_x,gps_y,origin_source,origin_x,origin_y,fuzzy_alpha_ann,fuzzy_alpha_odom,fuzzy_velocity_error,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14
36.008000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.609690633,2.261338637,0.636104437,2.941119576,0.670887033,2.915759984,0.636104437,2.941119576,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.000782821,-0.148958255,0.148960312,0.000048468,0.137590190,0.137590199,0.000096937,0.275180380,0.275180397,0.993784973,0.156691104,-0.295125942,0.063544549,0.005763091,0.291582046
36.056000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.410960391,2.391316495,0.842165296,2.879047604,0.635486243,2.914554634,0.842165296,2.879047604,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001997003,0.284624044,0.284631049,0.000052975,0.138226800,0.138226810,0.000105950,0.276453600,0.276453620,-0.983684375,0.157398925,-0.294802092,0.060004470,-0.015123932,0.291461511
36.102000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.546493120,2.259715527,0.378177368,2.994720253,0.582366188,2.912768159,0.378177368,2.994720253,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.008358848,-0.175530777,0.175729690,0.000030138,0.137718527,0.137718530,0.000060275,0.275437054,0.275437061,0.996948317,0.156790483,-0.295181848,0.054692464,0.002830038,0.291282864
36.173000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.362141098,2.388733652,0.473672191,2.983988669,0.546949277,2.911588566,0.473672191,2.983988669,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.004995505,0.177323206,0.177393558,0.000022644,0.137984512,0.137984514,0.000045289,0.275969024,0.275969028,-0.993765723,0.157082210,-0.295232150,0.051150773,-0.005783027,0.291164905
36.201000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.537167202,2.286439136,0.631710021,2.794213327,0.493829304,2.909807898,0.631710021,2.794213327,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.002970988,0.141677807,0.141708954,0.000046689,0.137309337,0.137309345,0.000093378,0.274618674,0.274618690,0.982457728,0.156335248,-0.294834596,0.045838776,0.016265003,0.290986838
36.251000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.319593103,2.402126346,0.565545873,2.907319692,0.458418054,2.908619525,0.565545873,2.907319692,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.000928498,0.181521812,0.181524187,0.000051363,0.137997918,0.137997928,0.000102726,0.275995836,0.275995855,-0.993602673,0.157087332,-0.295253533,0.042297651,-0.005934745,0.290868001
36.316000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.289665938,2.404062422,0.374461049,2.906233114,0.405308139,2.906840550,0.374461049,2.906233114,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.003405270,0.323411167,0.323429094,0.000026376,0.138175004,0.138175006,0.000052751,0.276350007,0.276350012,-0.986099794,0.157323042,-0.294884962,0.036986659,-0.012885459,0.290690103
36.365000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.452324691,2.286683081,0.427506149,2.801629075,0.369886719,2.905647987,0.427506149,2.801629075,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.007462973,0.271007852,0.271110589,-0.000001745,0.137514312,0.137514312,-0.000003491,0.275028624,0.275028624,0.990720185,0.156594821,-0.295303237,0.033444517,0.008611533,0.290570847
36.407000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.419092073,2.283878254,0.501369130,2.867309465,0.316781366,2.903857057,0.501369130,2.867309465,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.006831798,0.014496800,0.016025937,-0.000015346,0.137145108,0.137145109,-0.000030692,0.274290217,0.274290218,0.978999461,0.156226603,-0.294752421,0.028133982,0.019474596,0.290391754
36.460000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.448869314,2.320342059,0.387192353,2.921709189,0.299073112,2.903259899,0.387192353,2.921709189,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.011303872,0.604864436,0.604970052,-0.000006303,0.137629000,0.137629000,-0.000012605,0.275258000,0.275258000,0.996282628,0.156769570,-0.295285186,0.026363157,0.003448636,0.290332038
36.500000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.377432029,2.301423024,0.362111943,2.813259757,0.228253313,2.900832335,0.362111943,2.813259757,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001274775,-0.336632951,0.336635365,0.000013401,0.137428357,0.137428358,0.000026803,0.274856715,0.274856716,0.988029803,0.156510300,-0.295164178,0.019281177,0.011105027,0.290089282
36.553000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.244711081,2.439960365,0.101654364,2.927398367,0.192872304,2.898984997,0.101654364,2.927398367,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.005373787,0.774858147,0.774876781,0.000024346,0.137900569,0.137900571,0.000048692,0.275801137,0.275801142,-0.995408522,0.157030600,-0.295131544,0.015743076,-0.004257436,0.289904548
36.600000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.106514732,2.417009903,0.075110836,3.015637119,0.157710946,2.894640980,0.075110836,3.015637119,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001876752,0.255614231,0.255621120,0.000054739,0.139059547,0.139059558,0.000109478,0.278119095,0.278119116,-0.953822369,0.158337068,-0.292263100,0.012226940,-0.042698954,0.289470146
36.650000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.052207191,2.400083126,0.010274281,2.931818395,0.105777259,2.883492896,0.010274281,2.931818395,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.007704816,0.364615388,0.364696786,0.000055208,0.139632149,0.139632160,0.000110417,0.279264298,0.279264320,-0.933506353,0.158975314,-0.288680032,0.007033571,-0.061196850,0.288355338
36.701000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.008917882,2.393562277,0.041802248,2.816553383,0.055297814,2.866924032,0.041802248,2.816553383,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.006384257,0.289492444,0.289562832,0.000058859,0.140286685,0.140286697,0.000117717,0.280573370,0.280573395,-0.909710737,0.159722875,-0.283486050,0.001985627,-0.082639746,0.286698451
36.750000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.065219363,2.358214865,-0.082869226,2.835938613,0.022754872,2.852941655,-0.082869226,2.835938613,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.005157071,0.528802866,0.528828012,0.000034810,0.141306529,0.141306533,0.000069621,0.282613057,0.282613066,-0.872852730,0.160880804,-0.271832628,-0.001268667,-0.114751176,0.285300214
36.800000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.116061287,2.342162668,0.028486821,2.825937189,-0.008734670,2.836687096,0.028486821,2.825937189,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.001540215,0.232893959,0.232899052,0.000017235,0.141440444,0.141440445,0.000034469,0.282880888,0.282880890,-0.867405964,0.161051919,-0.270110774,-0.004417622,-0.119510129,0.283674758
36.862000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.206276298,2.287711861,0.048485566,2.778784091,-0.067842903,2.797722294,0.048485566,2.778784091,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.000793801,0.226107390,0.226108784,0.000012028,0.142702686,0.142702687,0.000024055,0.285405373,0.285405374,-0.821755577,0.162486068,-0.250186973,-0.010328445,-0.156844629,0.279778277
36.910000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.253342466,2.228230112,-0.178729992,2.657899469,-0.095177061,2.775184030,-0.178729992,2.657899469,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.005447523,0.622971451,0.622995268,0.000008318,0.144411437,0.144411437,0.000016636,0.288822874,0.288822874,-0.759495324,0.164442032,-0.214772533,-0.013061861,-0.202326591,0.277524451
36.973000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.321917397,2.182300964,-0.231048701,2.682667104,-0.144735221,2.724597182,-0.231048701,2.682667104,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001660286,0.211189509,0.211196035,0.000021285,0.144561292,0.144561294,0.000042571,0.289122584,0.289122587,-0.754328784,0.164604343,-0.211680692,-0.018017677,-0.206000184,0.272465766
37.020000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.360945535,2.129718399,-0.095185752,2.607230693,-0.155958996,2.710901618,-0.095185752,2.607230693,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.003483778,-0.230350935,0.230377277,0.000025701,0.145345940,0.145345942,0.000051402,0.290691880,0.290691885,-0.725121265,0.165521925,-0.191749574,-0.019140054,-0.224336789,0.271096210
37.050000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.364119010,2.092090930,-0.193586210,2.470256570,-0.176919257,2.682355781,-0.193586210,2.470256570,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.000902823,0.548197838,0.548198581,0.000041692,0.146317238,0.146317244,0.000083384,0.292634476,0.292634488,-0.690486553,0.166610006,-0.166287418,-0.021236080,-0.243881788,0.268241626
37.102000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.417503088,2.021089943,-0.284144493,2.556086354,-0.204457106,2.636924631,-0.284144493,2.556086354,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.002789587,-0.345357061,0.345368327,0.000038312,0.146930653,0.146930658,0.000076625,0.293861305,0.293861315,-0.670132536,0.167249447,-0.150273171,-0.023989865,-0.253856758,0.263698511
37.154000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.439638399,2.013560554,-0.162775666,2.715530470,-0.220077446,2.605114495,-0.162775666,2.715530470,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.005219875,-0.031674716,0.032101943,0.000052928,0.146841963,0.146841973,0.000105856,0.293683927,0.293683946,-0.674370447,0.167116309,-0.153809044,-0.025551899,-0.252111435,0.260517498
37.210000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.468002265,1.866102536,-0.262122410,2.421680896,-0.239188160,2.555548150,-0.262122410,2.421680896,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.002588046,0.345216372,0.345226073,0.000040188,0.149186809,0.149186814,0.000080375,0.298373618,0.298373629,-0.588960728,0.169799534,-0.081426195,-0.027462971,-0.283725200,0.255560863
37.264000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.482370046,1.821735916,-0.222053492,2.499766943,-0.252925128,2.504226089,-0.222053492,2.499766943,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001840354,-0.330910486,0.330915603,0.000054520,0.149212038,0.149212048,0.000109041,0.298424076,0.298424096,-0.587626185,0.169841460,-0.080308298,-0.028836667,-0.284320266,0.250428657
37.303000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.499445231,1.802699813,-0.367002329,2.314391371,-0.256275649,2.486840870,-0.367002329,2.314391371,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.000244429,0.074991846,0.074992245,0.000053787,0.149437014,0.149437023,0.000107574,0.298874027,0.298874047,-0.579540685,0.170095473,-0.072972301,-0.029171719,-0.285920530,0.248690135
37.392000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.510302209,1.718415049,-0.075304094,2.462953509,-0.262827462,2.416341172,-0.075304094,2.462953509,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.004710634,-0.044274167,0.044524060,0.000059657,0.150180910,0.150180922,0.000119314,0.300361819,0.300361843,-0.553910872,0.170900658,-0.049768097,-0.029826901,-0.291034335,0.241640165
37.415000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.495250367,1.635318390,-0.397666872,2.546301891,-0.261613760,2.363239163,-0.397666872,2.546301891,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.004328056,-0.356730855,0.356757109,0.000065117,0.150952893,0.150952907,0.000130235,0.301905785,0.301905813,-0.526109656,0.171774059,-0.024186382,-0.029705531,-0.294201140,0.236329964
37.454000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.462010892,1.556866644,-0.204857539,2.501810439,-0.259954791,2.345601048,-0.204857539,2.501810439,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.001899937,0.620041663,0.620044574,0.000060558,0.152440993,0.152441005,0.000121115,0.304881985,0.304882009,-0.472195300,0.173467828,0.025759007,-0.029539634,-0.294140266,0.234566153
37.505000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.472600327,1.503341529,-0.307578397,2.403465832,-0.251239163,2.293200587,-0.307578397,2.403465832,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.004037219,0.436841300,0.436859955,0.000061942,0.152581354,0.152581367,0.000123884,0.305162708,0.305162733,-0.466299529,0.173653049,0.031183888,-0.028668071,-0.293438753,0.229326107
37.551000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.445751509,1.382073995,-0.143649443,2.222347210,-0.242362360,2.258892219,-0.143649443,2.222347210,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001155876,0.372587106,0.372588898,0.000076022,0.154403009,0.154403027,0.000152045,0.308806017,0.308806054,-0.401284376,0.175695561,0.090115922,-0.027780391,-0.281204034,0.225895270
37.600000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.428571940,1.338595013,-0.240405451,2.338444295,-0.224598403,2.208833679,-0.240405451,2.338444295,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.007245471,0.500364941,0.500417396,0.000089947,0.154438335,0.154438361,0.000179893,0.308876669,0.308876721,-0.398600554,0.175779875,0.092441626,-0.026003995,-0.280306794,0.220889416
37.650000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.432474926,1.293193365,-0.180656643,2.262419515,-0.211562031,2.175890733,-0.180656643,2.262419515,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001090732,-0.463761536,0.463762819,0.000073425,0.154591296,0.154591314,0.000146849,0.309182593,0.309182628,-0.393526834,0.175939271,0.096876775,-0.024700358,-0.278737676,0.217595121
37.713000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.404355474,1.216990055,-0.193084711,2.264059323,-0.192006455,2.126478446,-0.193084711,2.264059323,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.007678153,0.370132851,0.370212482,0.000059816,0.155485285,0.155485297,0.000119633,0.310970570,0.310970593,-0.362374850,0.176917939,0.123674283,-0.022744800,-0.267993074,0.212653893
37.750000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.442541151,1.233471441,-0.177945063,2.143798110,-0.178972862,2.093515278,-0.177945063,2.143798110,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001669187,-0.009567206,0.009711725,0.000073913,0.154716023,0.154716041,0.000147826,0.309432047,0.309432082,-0.391318564,0.176008646,0.098881546,-0.021441441,-0.278265388,0.209357576
37.800000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.426106236,1.186326841,-0.040110676,2.170344834,-0.165942736,2.060576211,-0.040110676,2.170344834,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.002146411,-0.107847488,0.107868845,0.000063404,0.155048194,0.155048207,0.000126808,0.310096387,0.310096413,-0.379285506,0.176386675,0.109294880,-0.020138428,-0.274247225,0.206063669
37.850000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.422590270,1.164876699,-0.242556747,2.137641558,-0.146413189,2.011156483,-0.242556747,2.137641558,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.004624135,0.076865618,0.077004583,0.000009061,0.154850753,0.154850754,0.000018122,0.309701507,0.309701507,-0.386289372,0.176166642,0.103133619,-0.018185473,-0.276315031,0.201121696
37.901000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.397699565,1.137417044,0.037988328,2.109014348,-0.128646429,1.961089860,0.037988328,2.109014348,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.000116873,0.360745463,0.360745482,0.000002682,0.154716496,0.154716496,0.000005364,0.309432992,0.309432992,-0.390829977,0.176023995,0.099252089,-0.016408797,-0.277955165,0.196115034
37.950000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.438154616,1.154432621,-0.136254581,1.952012553,-0.119800162,1.926774338,-0.136254581,1.952012553,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.005477778,0.001945529,0.005813014,-0.000012376,0.153844200,0.153844200,-0.000024751,0.307688399,0.307688400,-0.422632881,0.175024878,0.071096764,-0.015524171,-0.286728918,0.192683482
38.003000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.451730417,1.163566178,-0.224408250,1.896279621,-0.111147575,1.874370988,-0.224408250,1.896279621,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.007644611,-0.034897373,0.035724875,-0.000020680,0.152763341,0.152763342,-0.000041361,0.305526682,0.305526685,-0.461006635,0.173819330,0.036044629,-0.014658912,-0.292765508,0.187443147
38.052000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.434786318,1.190389871,-0.148924734,1.868954158,-0.108479837,1.839045804,-0.148924734,1.868954158,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.000568417,0.295530733,0.295531280,-0.000023224,0.152084036,0.152084038,-0.000046448,0.304168072,0.304168075,-0.485198757,0.173059313,0.013713741,-0.014392138,-0.294709891,0.183910629
38.105000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.436789714,1.166236605,0.076976888,1.692275799,-0.105439435,1.785975834,0.076976888,1.692275799,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.012430399,-0.296023708,0.296284577,0.000014679,0.151926349,0.151926350,0.000029359,0.303852698,0.303852700,-0.491490770,0.172861643,0.007893723,-0.014088098,-0.295214899,0.178603631
38.150000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.418617204,1.171890479,-0.154107676,1.762813504,-0.103420197,1.750612530,-0.154107676,1.762813504,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.005112463,-0.697396810,0.697415549,0.000026344,0.151214338,0.151214341,0.000052688,0.302428677,0.302428682,-0.517484432,0.172045028,-0.016197584,-0.013886174,-0.294585754,0.175067301
38.202000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.449201883,1.116857643,0.021063168,1.702800040,-0.100401951,1.697543368,0.021063168,1.702800040,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.003673945,-0.070584272,0.070679822,0.000036902,0.151645717,0.151645721,0.000073805,0.303291433,0.303291442,-0.501112621,0.172559364,-0.001032041,-0.013584350,-0.295255527,0.169760385
38.264000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.434769629,1.036953094,-0.140005993,1.606676276,-0.097364490,1.644482832,-0.140005993,1.606676276,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.003849490,0.103181386,0.103253169,0.000057158,0.152533720,0.152533731,0.000114317,0.305067440,0.305067461,-0.468935950,0.173570224,0.028777325,-0.013280604,-0.293941336,0.164454331
38.301000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.446590529,1.040399556,-0.124171716,1.628577118,-0.096354719,1.626796706,-0.124171716,1.628577118,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.000973974,0.001157152,0.001512490,0.000051878,0.152157027,0.152157036,0.000103756,0.304314054,0.304314072,-0.482744200,0.173136425,0.015997804,-0.013179626,-0.294815064,0.162685719
38.353000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.432118512,1.019439500,-0.066648450,1.599164276,-0.093329622,1.573733272,-0.066648450,1.599164276,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.002330832,-0.283856689,0.283866258,0.000053293,0.151873782,0.151873791,0.000106585,0.303747564,0.303747582,-0.493731693,0.172791242,0.005811654,-0.012877117,-0.295082525,0.157379375
38.400000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.430231386,0.986294605,-0.126052297,1.541968443,-0.091304201,1.538361581,-0.126052297,1.541968443,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001856841,0.167110105,0.167120420,0.000063729,0.152184594,0.152184608,0.000127459,0.304369189,0.304369216,-0.482864521,0.173132645,0.015886911,-0.012674575,-0.294831258,0.153842206
38.450000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.427473799,0.991638434,-0.001825743,1.400351923,-0.088274940,1.485303829,-0.001825743,1.400351923,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.007473188,0.204277138,0.204413790,0.000086113,0.151560135,0.151560160,0.000172227,0.303120270,0.303120319,-0.505461470,0.172422741,-0.005062758,-0.012371649,-0.295042885,0.148536431
38.508000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.440946747,0.947762316,0.048202225,1.531973791,-0.085257602,1.432243078,0.048202225,1.531973791,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.004707395,0.013729753,0.014514327,0.000083678,0.151609379,0.151609402,0.000167356,0.303218758,0.303218804,-0.504809349,0.172443228,-0.004459634,-0.012069915,-0.295141296,0.143230356
38.550000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.425985506,0.889233782,-0.166385511,1.436628225,-0.083234243,1.396873521,-0.166385511,1.436628225,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.000046611,0.143306499,0.143306506,0.000081044,0.152260198,0.152260219,0.000162088,0.304520396,0.304520439,-0.482070585,0.173157587,0.016617376,-0.011867579,-0.294704533,0.139693400
38.603000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.421291774,0.888703966,0.086381732,1.361558771,-0.080209644,1.343813340,0.086381732,1.361558771,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.003416969,-0.413491420,0.413505538,0.000054297,0.151358514,0.151358524,0.000108594,0.302717028,0.302717047,-0.513468359,0.172171197,-0.012480362,-0.011565119,-0.294783625,0.134387382
38.656000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.438719821,0.856417248,0.055047036,1.473415667,-0.078192309,1.308434674,0.055047036,1.473415667,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.003141320,0.034221277,0.034365153,0.000029473,0.151593175,0.151593178,0.000058947,0.303186350,0.303186356,-0.505564387,0.172419507,-0.005158971,-0.011363385,-0.295088113,0.130849515
38.700000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.432367515,0.828613009,-0.216593766,1.112844240,-0.076158892,1.273058769,-0.216593766,1.112844240,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001207016,-0.107944295,0.107951044,0.000038100,0.151741416,0.151741421,0.000076200,0.303482832,0.303482841,-0.500604448,0.172575328,-0.000560812,-0.011160044,-0.295330286,0.127311925
