stamp,sample_index,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,target_x_m,target_y_m,target_x_norm,target_y_norm,odom_x_m,odom_y_m,target_norm_m,odom_error_m,training_target_x_m,training_target_y_m,training_target_x_norm,training_target_y_norm,prediction_x_m,prediction_y_m,prediction_error_m,target_mode
100.900000000,381,-0.000034522,-0.286475839,0.286475841,0.012837037,0.024410975,0.027580523,0.025674075,0.048821950,0.055161045,0.542225310,0.016458070,-0.049900559,0.003556986,0.373959616,0.134968082,-1.036036548,1.546342065,-0.103603655,0.154634207,0.035569859,1.349680820,1.861328964,1.089502610,-1.036036548,1.546342065,-0.103603655,0.154634207,0.215502056,0.399362122,1.697619471,absolute
101.200000000,382,0.005147440,-0.502817829,0.502844176,0.012809135,0.024163436,0.027348594,0.025618270,0.048326873,0.054697188,0.535112621,0.016234618,-0.041563924,0.002541159,0.375263982,0.166664014,-0.930168589,1.873343084,-0.093016859,0.187334308,0.025411593,1.666640144,2.091561119,0.977680720,-0.930168589,1.873343084,-0.093016859,0.187334308,0.215637801,0.399358999,1.866949750,absolute
101.400000000,383,-0.000536319,-0.493853137,0.493853428,0.012804326,0.024331571,0.027495020,0.025608651,0.048663142,0.054990039,0.540135101,0.016392404,-0.047472469,0.001738639,0.374504906,0.191566076,-0.852795154,2.101530181,-0.085279515,0.210153018,0.017386385,1.915660764,2.267970166,0.889810851,-0.852795154,2.101530181,-0.085279515,0.210153018,0.215630202,0.399361814,2.009703931,absolute
101.617000000,384,0.005316709,0.562553258,0.562578382,0.012839718,0.024355053,0.027532290,0.025679437,0.048710106,0.055064580,0.542691494,0.016472715,-0.050469926,0.000939768,0.374047215,0.216468392,-0.786139136,2.305497416,-0.078613914,0.230549742,0.009397677,2.164683920,2.435843402,0.807903003,-0.786139136,2.305497416,-0.078613914,0.230549742,0.214937915,0.399476768,2.152921265,absolute
101.905000000,385,-0.004563144,-0.532332939,0.532352497,0.012811269,0.018397131,0.022418364,0.025622539,0.036794262,0.044836728,0.373687497,0.011163298,0.145848483,0.006680494,0.348043332,0.247197102,-0.634170546,2.640795081,-0.063417055,0.264079508,0.066804944,2.471971016,2.715873881,0.721018864,-0.634170546,2.640795081,-0.063417055,0.264079508,0.215582785,0.399374477,2.397091372,absolute
102.202000000,386,0.002865952,-0.470126559,0.470135295,0.012862729,0.015643300,0.020252472,0.025725458,0.031286600,0.040504944,0.294414855,0.008672875,0.227241254,0.029070252,0.301501013,0.272551593,-0.363024184,2.829336569,-0.036302418,0.282933657,0.290702517,2.725515933,2.852530803,0.661919424,-0.363024184,2.829336569,-0.036302418,0.282933657,0.215517955,0.399386206,2.497873050,absolute
102.500000000,387,0.000192878,0.445104352,0.445104394,0.012909648,0.009143971,0.015819962,0.025819296,0.018287942,0.031639925,0.113165245,0.002978750,0.354006774,0.057718749,0.131441188,0.285055592,-0.034286487,2.899094026,-0.003428649,0.289909403,0.577187485,2.850555923,2.899296766,0.613397396,-0.034286487,2.899094026,-0.003428649,0.289909403,0.214870672,0.399519531,2.511961772,absolute
102.700000000,388,0.012514286,0.184385047,0.184809234,0.012968998,0.009090395,0.015837619,0.025937995,0.018180790,0.031675238,0.111491785,0.002926177,0.354514436,0.082149105,0.129513048,0.289943637,0.198729382,2.866529251,0.019872938,0.286652925,0.821491051,2.899436367,2.873409702,0.623630480,0.198729382,2.866529251,0.019872938,0.286652925,0.215048860,0.399468965,2.467114262,absolute
102.900000000,389,0.002389409,0.437825191,0.437831711,0.012986543,0.008207287,0.015362612,0.025973085,0.016414574,0.030725224,0.088027633,0.002189029,0.363194646,0.104503661,0.103081708,0.293467209,0.428254938,2.826510325,0.042825494,0.282651032,1.045036607,2.934672086,2.858769474,0.626193735,0.428254938,2.826510325,0.042825494,0.282651032,0.214882262,0.399520806,2.436350965,absolute
103.200000000,390,0.002126829,-0.068791081,0.068823951,0.013000159,0.006086307,0.014354347,0.026000318,0.012172614,0.028708693,0.027627422,0.000291500,0.375989857,0.138425843,0.032715897,0.293698035,0.752464424,2.720640399,0.075246442,0.272064040,1.384258430,2.936980353,2.822779994,0.667807339,0.752464424,2.720640399,0.075246442,0.272064040,0.215209460,0.399455300,2.382549718,absolute
103.400000000,391,-0.002765978,-0.252046356,0.252061533,0.013002602,0.005343019,0.014057578,0.026005204,0.010686038,0.028115157,0.006636359,-0.000367954,0.377524381,0.161067709,0.007872047,0.293056687,0.969639824,2.633011726,0.096963982,0.263301173,1.610677085,2.930566870,2.805878140,0.706730382,0.969639824,2.633011726,0.096963982,0.263301173,0.215331323,0.399455954,2.357488643,absolute
103.700000000,392,0.001373400,0.382831575,0.382834038,0.012993528,0.005687620,0.014183821,0.025987056,0.011375239,0.028367642,0.015614563,-0.000085895,0.377061033,0.195029618,0.018511427,0.292121019,1.271334790,2.510347084,0.127133479,0.251034708,1.950296182,2.921210186,2.813918021,0.793597543,1.271334790,2.510347084,0.127133479,0.251034708,0.214928664,0.399523818,2.360417074,absolute
103.901000000,393,0.010676559,0.415285672,0.415422891,0.013062189,0.006603670,0.014636572,0.026124378,0.013207339,0.029273143,0.040373135,0.000691919,0.374491534,0.217672018,0.047755348,0.291495516,1.486796205,2.420328482,0.148679620,0.242032848,2.176720181,2.914955161,2.840519832,0.848911447,1.486796205,2.420328482,0.148679620,0.242032848,0.214920794,0.399517752,2.387748535,absolute
104.200000000,394,0.004422662,-0.705058710,0.705072581,0.013104495,0.004900691,0.013990874,0.026208989,0.009801382,0.027981748,-0.006619539,-0.000784400,0.377507669,0.249320069,-0.007851742,0.289985580,1.814027627,2.278847243,0.181402763,0.227884724,2.493200692,2.899855797,2.912703382,0.920286736,1.814027627,2.278847243,0.181402763,0.227884724,0.215652949,0.399438640,2.467180234,absolute
104.403000000,395,0.006335631,-0.162744923,0.162868199,0.013150887,-0.001321418,0.013217110,0.026301775,-0.002642837,0.026434219,-0.180571643,-0.006249266,0.318445933,0.271670122,-0.202895060,0.279565026,1.995295835,2.154313878,0.199529584,0.215431388,2.716701215,2.795650265,2.936370847,0.965265810,1.995295835,2.154313878,0.199529584,0.215431388,0.215278746,0.399510140,2.499559360,absolute
104.609000000,396,-0.004241268,-1.000000000,1.000000000,0.013132596,-0.007403770,0.015075838,0.026265193,-0.014807540,0.030151677,-0.351570411,-0.011621351,0.169750601,0.286303802,-0.337257394,0.259715522,2.115102106,1.935101778,0.211510211,0.193510178,2.863038019,2.597155222,2.866753532,0.998860797,2.115102106,1.935101778,0.211510211,0.193510178,0.215815592,0.399546199,2.442380028,absolute
104.900000000,397,-0.002644774,-0.561629629,0.561635856,0.013118660,-0.013197992,0.018608768,0.026237320,-0.026395984,0.037217536,-0.514573887,-0.016742256,-0.017272532,0.288565098,-0.376987646,0.228586471,2.084556201,1.598608594,0.208455620,0.159860859,2.885650977,2.285864708,2.626960980,1.055496947,2.084556201,1.598608594,0.208455620,0.159860859,0.215519134,0.399595816,2.220570017,absolute
