stamp,source,forced_dropout,x,y
30.100000000,gps,False,2.733789394,0.121196202
30.150000000,gps,False,2.715219830,0.296813809
30.200000000,gps,False,2.857994656,0.253265509
30.250000000,gps,False,3.157852158,0.145827558
30.306000000,gps,False,2.851666021,0.265661115
30.350000000,gps,False,2.912591438,0.170147991
30.400000000,gps,False,3.072236009,0.373568478
30.450000000,gps,False,2.975703168,0.453280038
30.513000000,gps,False,2.946277351,0.492659806
30.550000000,gps,False,2.906986447,0.589675271
30.600000000,gps,False,3.067402824,0.485580097
30.650000000,gps,False,3.041588270,0.529416283
30.700000000,gps,False,2.843224774,0.582914680
30.750000000,gps,False,3.078456374,0.640101986
30.806000000,gps,False,2.874720389,0.646519822
30.850000000,gps,False,2.911202978,0.900805460
30.900000000,gps,False,3.039360518,0.691522661
30.950000000,gps,False,2.956102951,0.891249903
31.000000000,gps,False,2.911149052,0.977829520
31.052000000,gps,False,3.177121239,0.882129513
31.101000000,gps,False,3.125580904,0.952209162
31.150000000,gps,False,2.998396824,0.953763643
31.204000000,gps,False,2.958703661,0.978699578
31.250000000,gps,False,2.898975652,1.031637194
31.301000000,gps,False,3.045533129,1.161526485
31.350000000,gps,False,2.925729139,1.250630467
31.401000000,gps,False,2.927535591,1.174963775
31.450000000,gps,False,2.891026527,1.245667229
31.502000000,gps,False,3.228319934,1.339650032
31.550000000,gps,False,2.775636603,1.467013620
31.600000000,gps,False,2.912671798,1.469817300
31.650000000,gps,False,3.208385296,1.345032370
31.700000000,gps,False,2.911109384,1.531372981
31.750000000,gps,False,2.953845916,1.561496069
31.811000000,gps,False,2.884326262,1.416060712
31.851000000,gps,False,2.985439982,1.599870662
31.901000000,gps,False,2.803283644,1.479441245
31.950000000,gps,False,2.971790952,1.771414248
32.000000000,gps,False,2.917919395,1.836903928
32.050000000,gps,False,2.802387412,1.815263760
32.106000000,gps,False,2.739018425,1.732967301
32.150000000,gps,False,2.880543190,1.977956484
32.202000000,gps,False,2.932953585,1.861471950
32.250000000,gps,False,2.882496539,1.860441868
32.303000000,gps,False,2.957323366,2.040545451
32.350000000,gps,False,2.830313100,1.833960492
32.400000000,gps,False,2.958735012,2.027377514
32.450000000,gps,False,2.926016813,2.181985821
32.500000000,gps,False,2.852512035,2.315571815
32.550000000,gps,False,2.944211352,2.429835539
32.600000000,gps,False,3.062370811,2.115469763
32.650000000,gps,False,3.018759954,2.454084739
32.700000000,gps,False,2.916099166,2.437746038
32.750000000,gps,False,2.874882920,2.328069988
32.800000000,gps,False,2.913418176,2.587639591
32.850000000,gps,False,2.972385555,2.430142573
32.903000000,gps,False,2.885160025,2.597726998
32.965000000,gps,False,2.848330482,2.580365072
33.000000000,gps,False,2.898233390,2.665029101
33.051000000,gps,False,2.837457184,2.617310784
33.100000000,gps,False,2.683816154,2.635100191
33.150000000,gps,False,2.972623169,2.630539236
33.200000000,gps,False,2.893502055,2.670083410
33.250000000,gps,False,2.667686217,2.922345955
33.300000000,gps,False,2.681764499,2.937665126
33.355000000,gps,False,2.855339354,2.717254631
33.400000000,gps,False,2.608259255,2.894519140
33.450000000,gps,False,2.340741208,2.954015884
33.500000000,gps,False,2.477853687,2.953213921
33.553000000,gps,False,2.505438019,3.019215069
33.600000000,gps,False,2.481865718,2.694247102
33.650000000,gps,False,2.358287772,2.893902668
33.703000000,gps,False,2.295451766,2.762240689
33.750000000,gps,False,2.298439573,2.862792809
33.803000000,gps,False,2.120673659,2.792054648
33.850000000,gps,False,2.427966140,2.990189648
33.900000000,gps,False,2.137894169,2.822323653
33.950000000,gps,False,2.141455513,2.927250232
34.000000000,gps,False,1.965639459,2.885985237
34.056000000,gps,False,2.099809587,3.069873619
34.123000000,gps,False,1.976590727,3.091764192
34.150000000,gps,False,1.924878912,3.122945318
34.200000000,gps,False,1.766484354,2.933219150
34.251000000,gps,False,1.898695051,2.869650224
34.300000000,gps,False,1.888123006,2.938042869
34.350000000,gps,False,1.952209828,2.846190832
34.400000000,gps,False,1.673025210,2.966466691
34.450000000,gps,False,1.729235230,3.018502851
34.500000000,gps,False,1.573450934,3.034461110
34.551000000,gps,False,1.676220674,2.953208757
34.600000000,gps,False,1.662626111,2.949318302
34.650000000,gps,False,1.462191713,2.879169245
34.701000000,gps,False,1.509921502,2.992943853
34.750000000,gps,False,1.279410642,2.872750562
34.800000000,gps,False,1.339859453,3.005920982
34.850000000,gps,False,1.467668747,3.031161067
34.900000000,gps,False,1.251525909,3.103210857
34.951000000,gps,False,1.274831876,2.993151482
35.000000000,gps,False,1.357833800,2.954023975
35.050000000,gps,False,1.179321085,2.921686563
35.101000000,gps,False,1.151825013,3.102511875
35.153000000,gps,False,1.060778594,3.207813652
35.200000000,gps,False,0.984894269,3.014395185
35.250000000,gps,False,0.925071881,2.966940739
35.300000000,gps,False,0.913032457,3.012796708
35.350000000,gps,False,1.006760216,3.252724796
35.403000000,gps,False,0.896762104,2.889102915
35.453000000,gps,False,0.898732842,2.998739973
35.500000000,gps,False,0.737515494,3.069681420
35.550000000,gps,False,0.683307145,3.107470045
35.600000000,gps,False,0.675957769,3.127884168
35.650000000,gps,False,0.693069315,2.973474985
35.701000000,gps,False,0.626364331,3.045200545
35.750000000,gps,False,0.619560752,2.921354697
35.801000000,gps,False,0.672677867,3.088021358
35.850000000,gps,False,0.477910731,3.097242785
35.900000000,gps,False,0.485912612,2.868451725
35.950000000,gps,False,0.427849805,3.098420864
36.005000000,gps,False,0.271410634,3.012699350
36.050000000,gps,False,0.199626541,2.832641269
36.100000000,gps,False,0.297203785,2.758291472
36.150000000,gps,False,0.391745199,2.881219604
36.201000000,gps,False,0.093244627,2.911180421
36.250000000,gps,False,0.042012039,2.871852281
36.300000000,gps,False,0.305559862,2.990818746
36.351000000,gps,False,0.051809708,2.807054520
36.403000000,gps,False,0.045967437,2.739992221
36.450000000,gps,False,-0.031769174,2.766888189
36.500000000,gps,False,0.057276012,2.785805657
36.550000000,gps,False,0.005211218,2.717561704
36.600000000,gps,False,-0.199602013,2.494046531
36.652000000,gps,False,0.239176228,2.499111207
36.703000000,gps,False,0.076097416,2.600618052
36.750000000,gps,False,0.076004253,2.414091541
36.800000000,gps,False,-0.094329728,2.506232025
36.850000000,gps,False,0.114568189,2.400884646
36.900000000,gps,False,0.189767040,2.397232907
36.950000000,gps,False,0.069690158,2.157256323
37.000000000,gps,False,-0.143394838,2.286114364
37.050000000,gps,False,0.019658829,2.346145981
37.100000000,gps,False,0.157589412,2.105945614
37.154000000,gps,False,-0.130679896,2.103751930
37.201000000,gps,False,-0.094558847,2.123467652
37.251000000,gps,False,0.115795945,2.101541216
37.300000000,gps,False,-0.047339587,2.032824454
37.350000000,gps,False,-0.094055011,1.795793470
37.424000000,gps,False,-0.129697659,1.961157319
37.455000000,gps,False,0.146674214,1.795484682
37.501000000,gps,False,0.014950068,1.858907029
37.551000000,gps,False,-0.090209191,1.608799057
37.609000000,gps,False,-0.090209191,1.608799057
37.650000000,gps,False,-0.006167995,1.529923111
37.700000000,gps,False,-0.146524024,1.724944543
37.750000000,gps,False,0.053614838,1.573368270
37.800000000,gps,False,-0.050673734,1.479359557
37.850000000,gps,False,0.051584301,1.498845116
37.900000000,gps,False,-0.056577074,1.501253918
37.951000000,gps,False,0.058171203,1.263770635
38.002000000,gps,False,0.033714797,1.307686024
38.053000000,gps,False,0.042438888,1.299093841
38.100000000,gps,False,0.158925730,1.249607670
38.151000000,gps,False,0.064750961,1.323103313
38.200000000,gps,False,0.059785433,1.141945604
38.252000000,gps,False,0.076521110,1.065987932
38.301000000,gps,False,0.031235496,1.179551085
38.350000000,gps,False,0.229198371,1.032964331
38.400000000,gps,False,0.127588591,0.899983228
38.450000000,gps,False,-0.088566187,1.016532794
38.500000000,gps,False,0.025291101,1.031363969
38.551000000,gps,False,0.021246237,1.049392909
38.600000000,gps,False,0.023667526,0.843049618
38.651000000,gps,False,-0.130670357,0.877167712
38.700000000,gps,False,-0.167154489,0.736443108
38.750000000,gps,False,0.006123723,0.878098903
38.800000000,gps,False,0.039874330,0.909521406
38.850000000,gps,False,-0.164569454,0.711800102
38.900000000,gps,False,-0.016762536,0.608752774
38.950000000,gps,False,-0.110181840,0.460617463
39.000000000,gps,False,0.125563422,0.504082698
39.050000000,gps,False,0.051281603,0.575808268
39.100000000,gps,False,0.003841362,0.590077165
39.150000000,gps,False,0.010058879,0.491872658
39.201000000,gps,False,0.147210522,0.428118180
39.250000000,gps,False,0.035059175,0.250841678
39.301000000,gps,False,-0.089452713,0.160234226
39.350000000,gps,False,0.205683747,0.271342857
39.400000000,gps,False,-0.056949408,0.147522969
39.450000000,gps,False,0.233859909,0.363787158
39.500000000,gps,False,0.251328677,0.089317406
39.550000000,gps,False,0.386775500,0.056198596
39.600000000,gps,False,0.281484900,0.070145816
39.650000000,gps,False,0.295376893,-0.086424841
39.700000000,gps,False,0.396337308,-0.071803046
39.750000000,gps,False,0.435046094,-0.152380885
39.800000000,gps,False,0.437468852,0.198046264
39.850000000,gps,False,0.410989182,-0.161144901
39.901000000,gps,False,0.353655076,0.005366152
39.950000000,gps,False,0.622768941,0.016267649
40.000000000,gps,False,0.580725840,-0.136447745
40.050000000,gps,False,0.633735113,-0.176214862
40.100000000,gps,False,0.676595688,-0.099655748
40.150000000,gps,False,0.677614931,-0.098937063
40.200000000,gps,False,0.799671320,-0.128195818
40.250000000,gps,False,0.864982392,0.001007861
40.300000000,gps,False,0.994373102,0.009317263
40.352000000,gps,False,0.986828383,-0.199100479
40.400000000,gps,False,1.103231418,0.048957597
40.450000000,gps,False,0.944890815,-0.073119329
40.500000000,gps,False,1.028978035,-0.202588441
40.551000000,gps,False,1.105772774,-0.097034013
40.600000000,gps,False,1.136282130,-0.014335021
40.650000000,gps,False,1.152957884,0.050887378
40.700000000,gps,False,1.182538786,0.045142341
40.750000000,gps,False,1.303938648,-0.046465954
40.802000000,gps,False,1.224853407,0.083152732
40.850000000,gps,False,1.470778059,0.122348644
40.901000000,gps,False,1.455356606,0.076348893
40.950000000,gps,False,1.445085074,0.039549035
41.000000000,gps,False,1.433061394,0.116168837
41.050000000,gps,False,1.604655463,0.254149776
41.100000000,gps,False,1.617200499,-0.038688111
41.150000000,gps,False,1.756846903,0.095588224
41.200000000,gps,False,1.674202264,0.036420576
41.250000000,gps,False,1.677157475,0.056958723
41.300000000,gps,False,1.621536243,0.092190577
41.350000000,gps,False,1.741672645,-0.016723837
41.400000000,gps,False,1.917295955,-0.112477826
41.450000000,gps,False,1.759703402,0.273798681
41.500000000,gps,False,1.904102504,0.112440725
41.550000000,gps,False,2.058301659,-0.118834452
41.600000000,gps,False,2.216537662,-0.110974592
41.650000000,gps,False,2.159010272,0.101940807
41.701000000,gps,False,2.136034477,0.079106041
41.752000000,gps,False,2.099075723,0.065038851
41.800000000,gps,False,2.198458028,-0.018080622
41.850000000,gps,False,2.311596569,-0.088694416
41.900000000,gps,False,2.286301038,0.073805062
41.950000000,gps,False,2.345038546,0.103895263
42.000000000,gps,False,2.415939973,0.032613008
42.051000000,gps,False,2.489383773,0.067150367
42.102000000,gps,False,2.406817041,0.105566042
42.150000000,gps,False,2.578815930,-0.014948105
42.203000000,gps,False,2.603933253,-0.087403525
42.250000000,gps,False,2.465793671,-0.107303089
42.300000000,gps,False,2.748694251,0.249131923
42.350000000,gps,False,2.832141849,0.053869854
42.400000000,gps,False,2.575640167,0.239891112
42.450000000,gps,False,2.887492351,0.080860460
42.501000000,gps,False,2.531461079,0.166393244
42.550000000,gps,False,2.671104678,0.268122015
42.600000000,gps,False,2.820556622,0.218188476
42.650000000,gps,False,2.779234293,0.345832513
42.700000000,gps,False,3.097893401,0.220274993
42.750000000,gps,False,2.877833002,0.082697443
42.800000000,gps,False,3.015238955,0.401970854
42.851000000,gps,False,2.960142238,0.352193540
42.900000000,gps,False,2.940148402,0.273123075
42.950000000,gps,False,3.057898808,0.259874684
43.000000000,gps,False,3.109158571,0.401370383
43.050000000,gps,False,3.011615805,0.297766619
43.100000000,gps,False,3.076859341,0.413647776
43.151000000,gps,False,3.153329974,0.676192530
43.200000000,gps,False,2.839059772,0.656522136
43.250000000,gps,False,3.111463694,0.506291698
43.300000000,gps,False,2.977011394,0.700107470
43.350000000,gps,False,2.975384260,0.612914346
43.400000000,gps,False,3.004816728,0.686218784
43.450000000,gps,False,3.113212659,0.806661662
43.500000000,gps,False,3.064054814,0.891559010
43.550000000,gps,False,3.176765790,0.884158341
43.600000000,gps,False,3.094508577,0.857111796
43.657000000,gps,False,3.131217291,0.839530649
43.725000000,gps,False,3.030444643,1.192275601
43.750000000,gps,False,2.869291809,1.052493999
43.800000000,gps,False,3.073574598,1.304931104
43.850000000,gps,False,2.973891162,1.186106233
43.902000000,gps,False,3.006334952,1.453396000
43.951000000,gps,False,2.982848665,1.487837537
44.031000000,gps,False,3.005443612,1.427740063
44.050000000,gps,False,3.059775599,1.237872583
44.100000000,gps,False,3.159625441,1.470320154
44.150000000,gps,False,3.083604356,1.353347393
44.200000000,gps,False,3.040983208,1.332704072
44.250000000,gps,False,3.096346760,1.525261527
44.300000000,gps,False,3.262609441,1.480638702
44.350000000,gps,False,2.829828578,1.495172550
44.400000000,gps,False,2.881001471,1.687310144
44.450000000,gps,False,2.918467442,1.776369759
44.502000000,gps,False,3.155081343,1.810899315
44.551000000,gps,False,3.108257342,1.894252367
44.600000000,gps,False,3.194067710,1.862071138
44.651000000,gps,False,2.992598822,1.924913073
44.700000000,gps,False,3.032544754,1.914311889
44.750000000,gps,False,2.984013864,1.961145242
44.800000000,gps,False,3.013403836,1.915854931
44.850000000,gps,False,2.938807632,2.259699162
44.902000000,gps,False,3.050070940,2.070859904
44.950000000,gps,False,2.943749196,2.208074685
45.001000000,gps,False,2.796561753,2.148790951
45.050000000,hold,True,2.913403059,2.003575587
45.100000000,dropout_no_gps,True,2.913403059,2.003575587
45.150000000,dropout_no_gps,True,2.913403059,2.003575587
45.201000000,dropout_no_gps,True,2.913403059,2.003575587
45.250000000,dropout_no_gps,True,2.913403059,2.003575587
45.312000000,dropout_no_gps,True,2.913403059,2.003575587
45.350000000,dropout_no_gps,True,2.913403059,2.003575587
45.400000000,dropout_no_gps,True,2.913403059,2.003575587
45.450000000,dropout_no_gps,True,2.913403059,2.003575587
45.501000000,dropout_no_gps,True,2.913403059,2.003575587
45.550000000,dropout_no_gps,True,2.913403059,2.003575587
45.601000000,dropout_no_gps,True,2.913403059,2.003575587
45.650000000,dropout_no_gps,True,2.913403059,2.003575587
45.700000000,dropout_no_gps,True,2.913403059,2.003575587
45.750000000,dropout_no_gps,True,2.913403059,2.003575587
45.800000000,dropout_no_gps,True,2.913403059,2.003575587
45.850000000,dropout_no_gps,True,2.913403059,2.003575587
45.904000000,dropout_no_gps,True,2.913403059,2.003575587
45.951000000,dropout_no_gps,True,2.913403059,2.003575587
46.000000000,dropout_no_gps,True,2.913403059,2.003575587
46.050000000,dropout_no_gps,True,2.913403059,2.003575587
46.100000000,dropout_no_gps,True,2.913403059,2.003575587
46.174000000,dropout_no_gps,True,2.913403059,2.003575587
46.207000000,dropout_no_gps,True,2.913403059,2.003575587
46.250000000,dropout_no_gps,True,2.913403059,2.003575587
46.300000000,dropout_no_gps,True,2.913403059,2.003575587
46.350000000,dropout_no_gps,True,2.913403059,2.003575587
46.400000000,dropout_no_gps,True,2.913403059,2.003575587
46.450000000,dropout_no_gps,True,2.913403059,2.003575587
46.500000000,dropout_no_gps,True,2.913403059,2.003575587
46.550000000,dropout_no_gps,True,2.913403059,2.003575587
46.601000000,dropout_no_gps,True,2.913403059,2.003575587
46.650000000,dropout_no_gps,True,2.913403059,2.003575587
46.702000000,dropout_no_gps,True,2.913403059,2.003575587
46.750000000,dropout_no_gps,True,2.913403059,2.003575587
46.800000000,dropout_no_gps,True,2.913403059,2.003575587
46.851000000,dropout_no_gps,True,2.913403059,2.003575587
46.900000000,dropout_no_gps,True,2.913403059,2.003575587
46.950000000,dropout_no_gps,True,2.913403059,2.003575587
47.001000000,dropout_no_gps,True,2.913403059,2.003575587
47.055000000,dropout_no_gps,True,2.913403059,2.003575587
47.130000000,dropout_no_gps,True,2.913403059,2.003575587
47.163000000,dropout_no_gps,True,2.913403059,2.003575587
47.209000000,dropout_no_gps,True,2.913403059,2.003575587
47.250000000,dropout_no_gps,True,2.913403059,2.003575587
47.300000000,dropout_no_gps,True,2.913403059,2.003575587
47.351000000,dropout_no_gps,True,2.913403059,2.003575587
47.400000000,dropout_no_gps,True,2.913403059,2.003575587
47.450000000,dropout_no_gps,True,2.913403059,2.003575587
47.501000000,dropout_no_gps,True,2.913403059,2.003575587
47.550000000,dropout_no_gps,True,2.913403059,2.003575587
47.600000000,dropout_no_gps,True,2.913403059,2.003575587
47.650000000,dropout_no_gps,True,2.913403059,2.003575587
47.700000000,dropout_no_gps,True,2.913403059,2.003575587
47.750000000,dropout_no_gps,True,2.913403059,2.003575587
47.802000000,dropout_no_gps,True,2.913403059,2.003575587
47.852000000,dropout_no_gps,True,2.913403059,2.003575587
47.917000000,dropout_no_gps,True,2.913403059,2.003575587
47.951000000,dropout_no_gps,True,2.913403059,2.003575587
48.005000000,dropout_no_gps,True,2.913403059,2.003575587
48.050000000,dropout_no_gps,True,2.913403059,2.003575587
48.105000000,dropout_no_gps,True,2.913403059,2.003575587
48.150000000,dropout_no_gps,True,2.913403059,2.003575587
48.200000000,dropout_no_gps,True,2.913403059,2.003575587
48.251000000,dropout_no_gps,True,2.913403059,2.003575587
48.300000000,dropout_no_gps,True,2.913403059,2.003575587
48.351000000,dropout_no_gps,True,2.913403059,2.003575587
48.400000000,dropout_no_gps,True,2.913403059,2.003575587
48.450000000,dropout_no_gps,True,2.913403059,2.003575587
48.500000000,dropout_no_gps,True,2.913403059,2.003575587
48.550000000,dropout_no_gps,True,2.913403059,2.003575587
48.600000000,dropout_no_gps,True,2.913403059,2.003575587
48.650000000,dropout_no_gps,True,2.913403059,2.003575587
48.700000000,dropout_no_gps,True,2.913403059,2.003575587
48.750000000,dropout_no_gps,True,2.913403059,2.003575587
48.800000000,dropout_no_gps,True,2.913403059,2.003575587
48.850000000,dropout_no_gps,True,2.913403059,2.003575587
48.904000000,dropout_no_gps,True,2.913403059,2.003575587
48.950000000,dropout_no_gps,True,2.913403059,2.003575587
49.000000000,dropout_no_gps,True,2.913403059,2.003575587
49.051000000,dropout_no_gps,True,2.913403059,2.003575587
49.103000000,dropout_no_gps,True,2.913403059,2.003575587
49.151000000,dropout_no_gps,True,2.913403059,2.003575587
49.200000000,dropout_no_gps,True,2.913403059,2.003575587
49.250000000,dropout_no_gps,True,2.913403059,2.003575587
49.300000000,dropout_no_gps,True,2.913403059,2.003575587
49.351000000,dropout_no_gps,True,2.913403059,2.003575587
49.400000000,dropout_no_gps,True,2.913403059,2.003575587
49.450000000,dropout_no_gps,True,2.913403059,2.003575587
49.500000000,dropout_no_gps,True,2.913403059,2.003575587
49.550000000,dropout_no_gps,True,2.913403059,2.003575587
49.600000000,dropout_no_gps,True,2.913403059,2.003575587
49.651000000,dropout_no_gps,True,2.913403059,2.003575587
49.700000000,dropout_no_gps,True,2.913403059,2.003575587
49.751000000,dropout_no_gps,True,2.913403059,2.003575587
49.800000000,dropout_no_gps,True,2.913403059,2.003575587
49.850000000,dropout_no_gps,True,2.913403059,2.003575587
49.900000000,dropout_no_gps,True,2.913403059,2.003575587
49.951000000,dropout_no_gps,True,2.913403059,2.003575587
50.000000000,dropout_no_gps,True,2.913403059,2.003575587
50.050000000,dropout_no_gps,True,2.913403059,2.003575587
50.100000000,dropout_no_gps,True,2.913403059,2.003575587
50.150000000,dropout_no_gps,True,2.913403059,2.003575587
50.201000000,dropout_no_gps,True,2.913403059,2.003575587
50.251000000,dropout_no_gps,True,2.913403059,2.003575587
50.300000000,dropout_no_gps,True,2.913403059,2.003575587
50.350000000,dropout_no_gps,True,2.913403059,2.003575587
50.400000000,dropout_no_gps,True,2.913403059,2.003575587
50.450000000,dropout_no_gps,True,2.913403059,2.003575587
50.500000000,dropout_no_gps,True,2.913403059,2.003575587
50.550000000,dropout_no_gps,True,2.913403059,2.003575587
50.600000000,dropout_no_gps,True,2.913403059,2.003575587
50.650000000,dropout_no_gps,True,2.913403059,2.003575587
50.703000000,dropout_no_gps,True,2.913403059,2.003575587
50.750000000,dropout_no_gps,True,2.913403059,2.003575587
50.800000000,dropout_no_gps,True,2.913403059,2.003575587
50.851000000,dropout_no_gps,True,2.913403059,2.003575587
50.905000000,dropout_no_gps,True,2.913403059,2.003575587
50.950000000,dropout_no_gps,True,2.913403059,2.003575587
51.000000000,dropout_no_gps,True,2.913403059,2.003575587
51.050000000,dropout_no_gps,True,2.913403059,2.003575587
51.100000000,dropout_no_gps,True,2.913403059,2.003575587
51.150000000,dropout_no_gps,True,2.913403059,2.003575587
51.200000000,dropout_no_gps,True,2.913403059,2.003575587
51.250000000,dropout_no_gps,True,2.913403059,2.003575587
51.301000000,dropout_no_gps,True,2.913403059,2.003575587
51.350000000,dropout_no_gps,True,2.913403059,2.003575587
51.401000000,dropout_no_gps,True,2.913403059,2.003575587
51.452000000,dropout_no_gps,True,2.913403059,2.003575587
51.500000000,dropout_no_gps,True,2.913403059,2.003575587
51.551000000,dropout_no_gps,True,2.913403059,2.003575587
51.600000000,dropout_no_gps,True,2.913403059,2.003575587
51.655000000,dropout_no_gps,True,2.913403059,2.003575587
51.700000000,dropout_no_gps,True,2.913403059,2.003575587
51.750000000,dropout_no_gps,True,2.913403059,2.003575587
51.800000000,dropout_no_gps,True,2.913403059,2.003575587
51.851000000,dropout_no_gps,True,2.913403059,2.003575587
51.900000000,dropout_no_gps,True,2.913403059,2.003575587
51.950000000,dropout_no_gps,True,2.913403059,2.003575587
52.000000000,dropout_no_gps,True,2.913403059,2.003575587
52.050000000,dropout_no_gps,True,2.913403059,2.003575587
52.100000000,dropout_no_gps,True,2.913403059,2.003575587
52.152000000,dropout_no_gps,True,2.913403059,2.003575587
52.201000000,dropout_no_gps,True,2.913403059,2.003575587
52.250000000,dropout_no_gps,True,2.913403059,2.003575587
52.302000000,dropout_no_gps,True,2.913403059,2.003575587
52.354000000,dropout_no_gps,True,2.913403059,2.003575587
52.407000000,dropout_no_gps,True,2.913403059,2.003575587
52.451000000,dropout_no_gps,True,2.913403059,2.003575587
52.500000000,dropout_no_gps,True,2.913403059,2.003575587
52.550000000,dropout_no_gps,True,2.913403059,2.003575587
52.600000000,dropout_no_gps,True,2.913403059,2.003575587
52.650000000,dropout_no_gps,True,2.913403059,2.003575587
52.700000000,dropout_no_gps,True,2.913403059,2.003575587
52.750000000,dropout_no_gps,True,2.913403059,2.003575587
52.800000000,dropout_no_gps,True,2.913403059,2.003575587
52.851000000,dropout_no_gps,True,2.913403059,2.003575587
52.900000000,dropout_no_gps,True,2.913403059,2.003575587
52.950000000,dropout_no_gps,True,2.913403059,2.003575587
53.000000000,dropout_no_gps,True,2.913403059,2.003575587
53.050000000,dropout_no_gps,True,2.913403059,2.003575587
53.102000000,dropout_no_gps,True,2.913403059,2.003575587
53.150000000,dropout_no_gps,True,2.913403059,2.003575587
53.207000000,dropout_no_gps,True,2.913403059,2.003575587
53.251000000,dropout_no_gps,True,2.913403059,2.003575587
53.300000000,dropout_no_gps,True,2.913403059,2.003575587
53.351000000,dropout_no_gps,True,2.913403059,2.003575587
53.413000000,dropout_no_gps,True,2.913403059,2.003575587
53.450000000,dropout_no_gps,True,2.913403059,2.003575587
53.500000000,dropout_no_gps,True,2.913403059,2.003575587
53.553000000,dropout_no_gps,True,2.913403059,2.003575587
53.600000000,dropout_no_gps,True,2.913403059,2.003575587
53.652000000,dropout_no_gps,True,2.913403059,2.003575587
53.700000000,dropout_no_gps,True,2.913403059,2.003575587
53.752000000,dropout_no_gps,True,2.913403059,2.003575587
53.800000000,dropout_no_gps,True,2.913403059,2.003575587
53.850000000,dropout_no_gps,True,2.913403059,2.003575587
53.900000000,dropout_no_gps,True,2.913403059,2.003575587
53.950000000,dropout_no_gps,True,2.913403059,2.003575587
54.000000000,dropout_no_gps,True,2.913403059,2.003575587
54.055000000,dropout_no_gps,True,2.913403059,2.003575587
54.100000000,dropout_no_gps,True,2.913403059,2.003575587
54.150000000,dropout_no_gps,True,2.913403059,2.003575587
54.200000000,dropout_no_gps,True,2.913403059,2.003575587
54.250000000,dropout_no_gps,True,2.913403059,2.003575587
54.300000000,dropout_no_gps,True,2.913403059,2.003575587
54.350000000,dropout_no_gps,True,2.913403059,2.003575587
54.401000000,dropout_no_gps,True,2.913403059,2.003575587
54.450000000,dropout_no_gps,True,2.913403059,2.003575587
54.501000000,dropout_no_gps,True,2.913403059,2.003575587
54.550000000,dropout_no_gps,True,2.913403059,2.003575587
54.600000000,dropout_no_gps,True,2.913403059,2.003575587
54.651000000,dropout_no_gps,True,2.913403059,2.003575587
54.700000000,dropout_no_gps,True,2.913403059,2.003575587
54.751000000,dropout_no_gps,True,2.913403059,2.003575587
54.806000000,dropout_no_gps,True,2.913403059,2.003575587
54.858000000,dropout_no_gps,True,2.913403059,2.003575587
54.900000000,dropout_no_gps,True,2.913403059,2.003575587
54.950000000,dropout_no_gps,True,2.913403059,2.003575587
55.004000000,dropout_no_gps,True,2.913403059,2.003575587
55.054000000,dropout_no_gps,True,2.913403059,2.003575587
55.110000000,dropout_no_gps,True,2.913403059,2.003575587
55.151000000,dropout_no_gps,True,2.913403059,2.003575587
55.202000000,dropout_no_gps,True,2.913403059,2.003575587
55.250000000,dropout_no_gps,True,2.913403059,2.003575587
55.300000000,dropout_no_gps,True,2.913403059,2.003575587
55.350000000,dropout_no_gps,True,2.913403059,2.003575587
55.400000000,dropout_no_gps,True,2.913403059,2.003575587
55.450000000,dropout_no_gps,True,2.913403059,2.003575587
55.511000000,dropout_no_gps,True,2.913403059,2.003575587
55.550000000,dropout_no_gps,True,2.913403059,2.003575587
55.600000000,dropout_no_gps,True,2.913403059,2.003575587
55.652000000,dropout_no_gps,True,2.913403059,2.003575587
55.700000000,dropout_no_gps,True,2.913403059,2.003575587
55.760000000,dropout_no_gps,True,2.913403059,2.003575587
55.800000000,dropout_no_gps,True,2.913403059,2.003575587
55.850000000,dropout_no_gps,True,2.913403059,2.003575587
55.902000000,dropout_no_gps,True,2.913403059,2.003575587
55.950000000,dropout_no_gps,True,2.913403059,2.003575587
56.000000000,dropout_no_gps,True,2.913403059,2.003575587
56.051000000,dropout_no_gps,True,2.913403059,2.003575587
56.100000000,dropout_no_gps,True,2.913403059,2.003575587
56.150000000,dropout_no_gps,True,2.913403059,2.003575587
56.200000000,dropout_no_gps,True,2.913403059,2.003575587
56.250000000,dropout_no_gps,True,2.913403059,2.003575587
56.300000000,dropout_no_gps,True,2.913403059,2.003575587
56.352000000,dropout_no_gps,True,2.913403059,2.003575587
56.400000000,dropout_no_gps,True,2.913403059,2.003575587
56.451000000,dropout_no_gps,True,2.913403059,2.003575587
56.500000000,dropout_no_gps,True,2.913403059,2.003575587
56.550000000,dropout_no_gps,True,2.913403059,2.003575587
56.600000000,dropout_no_gps,True,2.913403059,2.003575587
56.650000000,dropout_no_gps,True,2.913403059,2.003575587
56.700000000,dropout_no_gps,True,2.913403059,2.003575587
56.751000000,dropout_no_gps,True,2.913403059,2.003575587
56.800000000,dropout_no_gps,True,2.913403059,2.003575587
56.850000000,dropout_no_gps,True,2.913403059,2.003575587
56.900000000,dropout_no_gps,True,2.913403059,2.003575587
56.950000000,dropout_no_gps,True,2.913403059,2.003575587
57.000000000,dropout_no_gps,True,2.913403059,2.003575587
57.052000000,dropout_no_gps,True,2.913403059,2.003575587
57.100000000,dropout_no_gps,True,2.913403059,2.003575587
57.150000000,dropout_no_gps,True,2.913403059,2.003575587
