stamp,source,gps_available,forced_dropout,model_loaded,model_ready,model_samples,ann_x,ann_y,output_x,output_y,odom_x,odom_y,gps_x,gps_y,origin_source,origin_x,origin_y,fuzzy_alpha_ann,fuzzy_alpha_odom,fuzzy_velocity_error
8.950000000,gps,True,False,True,True,188,2.882433895,2.166993543,3.127180597,2.100066182,3.878592986,2.221249751,3.127180597,2.100066182,first_gps,0.093439496,0.058487462,nan,nan,nan
9.002000000,gps,True,False,True,True,188,2.878184448,2.079273410,2.985602653,1.954103288,3.889364083,2.282104445,2.985602653,1.954103288,first_gps,0.093439496,0.058487462,nan,nan,nan
9.050000000,gps,True,False,True,True,188,2.907280114,2.268858891,3.090904677,2.047535739,3.896610586,2.322686378,3.090904677,2.047535739,first_gps,0.093439496,0.058487462,nan,nan,nan
9.105000000,gps,True,False,True,True,188,2.832883189,2.153914964,2.928398656,2.266453287,3.903813125,2.363245374,2.928398656,2.266453287,first_gps,0.093439496,0.058487462,nan,nan,nan
9.153000000,gps,True,False,True,True,188,2.891005847,2.368293076,2.973459675,2.188246693,3.914639909,2.424109686,2.973459675,2.188246693,first_gps,0.093439496,0.058487462,nan,nan,nan
9.207000000,gps,True,False,True,True,188,2.807941855,2.377691904,2.979211459,2.139737724,3.925493150,2.484932014,2.979211459,2.139737724,first_gps,0.093439496,0.058487462,nan,nan,nan
9.254000000,gps,True,False,True,True,188,2.830354140,2.343274207,3.017046418,2.216179553,3.932751952,2.525498772,3.017046418,2.216179553,first_gps,0.093439496,0.058487462,nan,nan,nan
9.303000000,gps,True,False,True,True,188,2.854993115,2.481596402,3.113078645,2.387762736,3.943559935,2.586376238,3.113078645,2.387762736,first_gps,0.093439496,0.058487462,nan,nan,nan
9.350000000,gps,True,False,True,True,188,2.852299026,2.379402580,3.250807529,2.323934309,3.950755310,2.626909548,3.250807529,2.323934309,first_gps,0.093439496,0.058487462,nan,nan,nan
9.400000000,gps,True,False,True,True,188,2.856260294,2.536172893,3.417942880,2.287142701,3.957936133,2.667541914,3.417942880,2.287142701,first_gps,0.093439496,0.058487462,nan,nan,nan
9.450000000,gps,True,False,True,True,188,2.821558602,2.603087302,3.174700706,2.269164438,3.968693398,2.728410535,3.174700706,2.269164438,first_gps,0.093439496,0.058487462,nan,nan,nan
9.501000000,gps,True,False,True,True,188,2.840072688,2.558045279,3.087405379,2.642049842,3.975845311,2.768987868,3.087405379,2.642049842,first_gps,0.093439496,0.058487462,nan,nan,nan
9.551000000,gps,True,False,True,True,188,2.880764255,2.696827739,3.086968449,2.448500050,3.982590917,2.830393328,3.086968449,2.448500050,first_gps,0.093439496,0.058487462,nan,nan,nan
9.603000000,gps,True,False,True,True,188,2.805400019,2.780781382,3.027372987,2.778600312,3.983247553,2.892169749,3.027372987,2.778600312,first_gps,0.093439496,0.058487462,nan,nan,nan
9.650000000,gps,True,False,True,True,188,2.947370536,2.825893254,3.130785792,2.556346365,3.980314983,2.933258434,3.130785792,2.556346365,first_gps,0.093439496,0.058487462,nan,nan,nan
9.701000000,gps,True,False,True,True,188,3.021892780,2.889685301,3.098414751,2.548446983,3.970826160,2.994332415,3.098414751,2.548446983,first_gps,0.093439496,0.058487462,nan,nan,nan
9.750000000,gps,True,False,True,True,188,2.922656183,2.952257571,3.062955745,2.781497129,3.961134734,3.034394087,3.062955745,2.781497129,first_gps,0.093439496,0.058487462,nan,nan,nan
9.800000000,gps,True,False,True,True,188,3.070256695,2.959101902,3.226881023,2.650118035,3.948853574,3.073681162,3.226881023,2.650118035,first_gps,0.093439496,0.058487462,nan,nan,nan
9.850000000,gps,True,False,True,True,188,3.061594813,3.055232088,3.169987968,2.920470216,3.925658350,3.130988573,3.169987968,2.920470216,first_gps,0.093439496,0.058487462,nan,nan,nan
9.912000000,gps,True,False,True,True,188,2.830999078,3.189723546,2.999953202,2.852549690,3.897012519,3.185728895,2.999953202,2.852549690,first_gps,0.093439496,0.058487462,nan,nan,nan
9.950000000,gps,True,False,True,True,188,2.983284856,3.165451082,2.934506840,2.891106702,3.875010873,3.220538137,2.934506840,2.891106702,first_gps,0.093439496,0.058487462,nan,nan,nan
10.001000000,gps,True,False,True,True,188,2.759403773,3.249695359,3.005929016,2.895252827,3.837840434,3.269919697,3.005929016,2.895252827,first_gps,0.093439496,0.058487462,nan,nan,nan
10.050000000,gps,True,False,True,True,188,2.935208207,3.156922644,2.954749526,2.755120477,3.810352441,3.300591604,2.954749526,2.755120477,first_gps,0.093439496,0.058487462,nan,nan,nan
10.100000000,gps,True,False,True,True,188,2.627841198,3.370923340,2.689643007,2.909156583,3.765447798,3.343045111,2.689643007,2.909156583,first_gps,0.093439496,0.058487462,nan,nan,nan
10.150000000,gps,True,False,True,True,188,2.522341234,3.451879486,2.946242532,2.929322313,3.733320097,3.368824852,2.946242532,2.929322313,first_gps,0.093439496,0.058487462,nan,nan,nan
10.201000000,gps,True,False,True,True,188,2.751715911,3.362810452,2.655596284,2.957323563,3.682094242,3.403406699,2.655596284,2.957323563,first_gps,0.093439496,0.058487462,nan,nan,nan
10.250000000,gps,True,False,True,True,188,2.603093097,3.445471265,2.448583993,2.940411198,3.646148371,3.423534830,2.448583993,2.940411198,first_gps,0.093439496,0.058487462,nan,nan,nan
10.301000000,gps,True,False,True,True,188,2.655867004,3.396431742,2.720948470,3.135363146,3.608960260,3.441257524,2.720948470,3.135363146,first_gps,0.093439496,0.058487462,nan,nan,nan
10.350000000,gps,True,False,True,True,188,2.479264144,3.488136620,2.634431710,2.930083710,3.551174703,3.463195884,2.634431710,2.930083710,first_gps,0.093439496,0.058487462,nan,nan,nan
10.401000000,gps,True,False,True,True,188,2.501328257,3.291395805,2.663500384,2.820582894,3.491727768,3.479997638,2.663500384,2.820582894,first_gps,0.093439496,0.058487462,nan,nan,nan
10.450000000,gps,True,False,True,True,188,2.401471642,3.312727574,2.702769228,3.154238339,3.451949467,3.490777489,2.702769228,3.154238339,first_gps,0.093439496,0.058487462,nan,nan,nan
10.500000000,gps,True,False,True,True,188,2.414186312,3.460446072,2.480410153,3.165041044,3.392263310,3.506948501,2.480410153,3.165041044,first_gps,0.093439496,0.058487462,nan,nan,nan
10.551000000,gps,True,False,True,True,188,2.458860425,3.290664402,2.390759198,2.839165514,3.352512204,3.517721761,2.390759198,2.839165514,first_gps,0.093439496,0.058487462,nan,nan,nan
10.602000000,gps,True,False,True,True,188,2.293919026,3.476120216,2.432740857,2.974706023,3.292826699,3.533797217,2.432740857,2.974706023,first_gps,0.093439496,0.058487462,nan,nan,nan
10.651000000,gps,True,False,True,True,188,2.364349153,3.331185662,2.433629253,3.010577884,3.253013276,3.544461848,2.433629253,3.010577884,first_gps,0.093439496,0.058487462,nan,nan,nan
10.702000000,gps,True,False,True,True,188,2.343553271,3.273065890,2.462141880,2.997076343,3.193321693,3.560605827,2.462141880,2.997076343,first_gps,0.093439496,0.058487462,nan,nan,nan
10.752000000,gps,True,False,True,True,188,2.257920496,3.355485411,2.167177889,3.001178455,3.153599262,3.571368814,2.167177889,3.001178455,first_gps,0.093439496,0.058487462,nan,nan,nan
10.800000000,gps,True,False,True,True,188,2.248536995,3.314756835,2.237374903,2.993602859,3.113775620,3.582094198,2.237374903,2.993602859,first_gps,0.093439496,0.058487462,nan,nan,nan
10.850000000,gps,True,False,True,True,188,2.136713870,3.445153919,2.319816002,3.024807937,3.054080176,3.598052801,2.319816002,3.024807937,first_gps,0.093439496,0.058487462,nan,nan,nan
10.900000000,gps,True,False,True,True,188,2.062546139,3.445614255,2.194981040,3.154473573,2.994348261,3.614002127,2.194981040,3.154473573,first_gps,0.093439496,0.058487462,nan,nan,nan
10.950000000,gps,True,False,True,True,188,2.151026697,3.247026940,2.068586279,2.992505443,2.954542669,3.624655270,2.068586279,2.992505443,first_gps,0.093439496,0.058487462,nan,nan,nan
11.000000000,gps,True,False,True,True,188,2.135664704,3.229337447,1.932088012,3.081863791,2.914733272,3.635309277,1.932088012,3.081863791,first_gps,0.093439496,0.058487462,nan,nan,nan
11.055000000,gps,True,False,True,True,188,1.924755865,3.440775486,1.772624940,2.872016740,2.855060560,3.651449742,1.772624940,2.872016740,first_gps,0.093439496,0.058487462,nan,nan,nan
11.100000000,gps,True,False,True,True,188,1.864493165,3.191608915,2.043549180,2.988389493,2.815313124,3.662258155,2.043549180,2.988389493,first_gps,0.093439496,0.058487462,nan,nan,nan
11.150000000,gps,True,False,True,True,188,1.921102138,3.190632921,1.823037308,3.011937267,2.755687371,3.678581659,1.823037308,3.011937267,first_gps,0.093439496,0.058487462,nan,nan,nan
11.209000000,gps,True,False,True,True,188,1.894985340,3.330520572,1.960264321,3.022173966,2.696097818,3.694944348,1.960264321,3.022173966,first_gps,0.093439496,0.058487462,nan,nan,nan
11.252000000,gps,True,False,True,True,188,1.779082383,3.177881389,1.813210998,3.047890137,2.656342397,3.705768942,1.813210998,3.047890137,first_gps,0.093439496,0.058487462,nan,nan,nan
11.313000000,gps,True,False,True,True,188,1.803262987,3.176148311,1.765565606,3.147659999,2.616571177,3.716583823,1.765565606,3.147659999,first_gps,0.093439496,0.058487462,nan,nan,nan
11.360000000,gps,True,False,True,True,188,1.899129716,3.185831716,1.685055886,3.024477160,2.596678033,3.722012509,1.685055886,3.024477160,first_gps,0.093439496,0.058487462,nan,nan,nan
11.400000000,gps,True,False,True,True,188,1.813673593,3.291285642,1.530322043,2.994702530,2.537056094,3.738289524,1.530322043,2.994702530,first_gps,0.093439496,0.058487462,nan,nan,nan
11.496000000,gps,True,False,True,True,188,1.556416725,3.176071597,1.701051189,3.197067807,2.497347208,3.749227168,1.701051189,3.197067807,first_gps,0.093439496,0.058487462,nan,nan,nan
11.505000000,gps,True,False,True,True,188,1.797623528,3.156968348,1.553896839,2.947535092,2.457590840,3.760241485,1.553896839,2.947535092,first_gps,0.093439496,0.058487462,nan,nan,nan
11.552000000,gps,True,False,True,True,188,1.585767965,3.122097937,1.589721052,3.043418162,2.358334355,3.787809417,1.589721052,3.043418162,first_gps,0.093439496,0.058487462,nan,nan,nan
11.605000000,gps,True,False,True,True,188,1.592982403,3.323369217,1.483248609,3.058147458,2.318631060,3.798839764,1.483248609,3.058147458,first_gps,0.093439496,0.058487462,nan,nan,nan
11.672000000,gps,True,False,True,True,188,1.506012378,3.105329988,1.429621011,3.068848025,2.239222348,3.820767331,1.429621011,3.068848025,first_gps,0.093439496,0.058487462,nan,nan,nan
11.700000000,gps,True,False,True,True,188,1.427997333,3.118324589,1.658061576,2.820618636,2.199436543,3.831672238,1.658061576,2.820618636,first_gps,0.093439496,0.058487462,nan,nan,nan
11.755000000,gps,True,False,True,True,188,1.444985526,3.347418277,1.277131500,2.926792820,2.159702668,3.842573933,1.277131500,2.926792820,first_gps,0.093439496,0.058487462,nan,nan,nan
11.802000000,gps,True,False,True,True,188,1.506281666,3.103559242,1.287098516,2.903578952,2.100102592,3.858940502,1.287098516,2.903578952,first_gps,0.093439496,0.058487462,nan,nan,nan
11.855000000,gps,True,False,True,True,188,1.388943731,3.286781571,1.347586837,2.881663868,2.060412005,3.869881823,1.347586837,2.881663868,first_gps,0.093439496,0.058487462,nan,nan,nan
11.900000000,gps,True,False,True,True,188,1.253887367,3.044252066,1.204344952,2.913528200,2.000761390,3.886224873,1.204344952,2.913528200,first_gps,0.093439496,0.058487462,nan,nan,nan
11.951000000,gps,True,False,True,True,188,1.340064187,3.059024986,1.199118952,3.072737217,1.961057626,3.897116813,1.199118952,3.072737217,first_gps,0.093439496,0.058487462,nan,nan,nan
12.000000000,gps,True,False,True,True,188,1.244171875,3.061262144,1.207082112,2.993636789,1.901425176,3.913475338,1.207082112,2.993636789,first_gps,0.093439496,0.058487462,nan,nan,nan
12.051000000,gps,True,False,True,True,188,1.216815312,3.031358762,1.271743553,2.842621623,1.841793090,3.929789108,1.271743553,2.842621623,first_gps,0.093439496,0.058487462,nan,nan,nan
12.105000000,gps,True,False,True,True,188,1.234118802,3.036792864,0.864825799,3.051520523,1.782230732,3.946190702,0.864825799,3.051520523,first_gps,0.093439496,0.058487462,nan,nan,nan
12.150000000,gps,True,False,True,True,188,1.093524839,3.297067001,0.884193272,3.093508582,1.722626343,3.962634802,0.884193272,3.093508582,first_gps,0.093439496,0.058487462,nan,nan,nan
12.215000000,gps,True,False,True,True,188,0.874044196,3.320476500,1.168665716,3.016203426,1.702791939,3.968096550,1.168665716,3.016203426,first_gps,0.093439496,0.058487462,nan,nan,nan
12.265000000,gps,True,False,True,True,188,1.142692033,3.101843871,1.059132590,2.884402297,1.643150781,3.984399657,1.059132590,2.884402297,first_gps,0.093439496,0.058487462,nan,nan,nan
12.301000000,gps,True,False,True,True,188,1.049869200,3.244083309,0.999386868,3.158553316,1.603402199,3.995305782,0.999386868,3.158553316,first_gps,0.093439496,0.058487462,nan,nan,nan
12.350000000,gps,True,False,True,True,188,0.946580267,3.283960519,0.799171043,3.132546331,1.563650595,4.006213812,0.799171043,3.132546331,first_gps,0.093439496,0.058487462,nan,nan,nan
12.400000000,gps,True,False,True,True,188,1.030452673,2.984279382,0.804384104,3.036847794,1.504047954,4.022509120,0.804384104,3.036847794,first_gps,0.093439496,0.058487462,nan,nan,nan
12.458000000,gps,True,False,True,True,188,1.000991998,3.006520540,0.989231687,3.208508201,1.444380803,4.038674266,0.989231687,3.208508201,first_gps,0.093439496,0.058487462,nan,nan,nan
12.500000000,gps,True,False,True,True,188,0.908478625,3.194926477,0.785454242,3.182589553,1.424480694,4.044040297,0.785454242,3.182589553,first_gps,0.093439496,0.058487462,nan,nan,nan
12.551000000,gps,True,False,True,True,188,0.946651166,2.965207821,0.734907146,3.351716414,1.364820191,4.060143733,0.734907146,3.351716414,first_gps,0.093439496,0.058487462,nan,nan,nan
12.621000000,gps,True,False,True,True,188,0.896708522,2.961709067,0.690217486,2.940007539,1.305130755,4.076236116,0.690217486,2.940007539,first_gps,0.093439496,0.058487462,nan,nan,nan
12.672000000,gps,True,False,True,True,188,0.719654913,2.862012481,0.637830627,2.946364489,1.245486686,4.092376932,0.637830627,2.946364489,first_gps,0.093439496,0.058487462,nan,nan,nan
12.709000000,gps,True,False,True,True,188,0.831198878,2.960481248,0.418473844,2.988326583,1.205701719,4.103212528,0.418473844,2.988326583,first_gps,0.093439496,0.058487462,nan,nan,nan
12.750000000,gps,True,False,True,True,188,0.698213947,2.889771195,0.433561689,3.296817043,1.165967588,4.114095318,0.433561689,3.296817043,first_gps,0.093439496,0.058487462,nan,nan,nan
12.800000000,gps,True,False,True,True,188,0.691520898,3.119764391,0.434130344,3.084288941,1.106329607,4.130309100,0.434130344,3.084288941,first_gps,0.093439496,0.058487462,nan,nan,nan
12.850000000,gps,True,False,True,True,188,0.738901910,2.890949255,0.660489077,3.160013906,1.066355891,4.140417929,0.660489077,3.160013906,first_gps,0.093439496,0.058487462,nan,nan,nan
12.900000000,gps,True,False,True,True,188,0.624796182,2.890354165,0.343946477,3.300807901,1.025882544,4.147898870,0.343946477,3.300807901,first_gps,0.093439496,0.058487462,nan,nan,nan
12.953000000,gps,True,False,True,True,188,0.490469906,2.924995506,0.348195697,2.940949794,0.964394057,4.154185431,0.348195697,2.940949794,first_gps,0.093439496,0.058487462,nan,nan,nan
13.000000000,gps,True,False,True,True,188,0.505241756,2.948724857,0.181762114,3.023124565,0.923181073,4.155030564,0.181762114,3.023124565,first_gps,0.093439496,0.058487462,nan,nan,nan
13.050000000,gps,True,False,True,True,188,0.398318404,2.894775494,0.430806612,2.790635833,0.861523708,4.151254733,0.430806612,2.790635833,first_gps,0.093439496,0.058487462,nan,nan,nan
13.101000000,gps,True,False,True,True,188,0.228905804,2.888616920,0.164503070,2.876080821,0.800523871,4.141389745,0.164503070,2.876080821,first_gps,0.093439496,0.058487462,nan,nan,nan
13.150000000,gps,True,False,True,True,188,0.323699216,2.960794752,0.184252734,2.917609680,0.760506408,4.131522856,0.184252734,2.917609680,first_gps,0.093439496,0.058487462,nan,nan,nan
13.201000000,gps,True,False,True,True,188,0.110272517,2.883801049,0.248462617,2.912450535,0.701988239,4.111761442,0.248462617,2.912450535,first_gps,0.093439496,0.058487462,nan,nan,nan
13.251000000,gps,True,False,True,True,188,0.104784732,2.875682859,0.116491295,2.762141214,0.664143110,4.095460600,0.116491295,2.762141214,first_gps,0.093439496,0.058487462,nan,nan,nan
13.300000000,gps,True,False,True,True,188,0.096693827,2.873944251,0.168695063,2.780955787,0.609590708,4.066415355,0.168695063,2.780955787,first_gps,0.093439496,0.058487462,nan,nan,nan
13.352000000,gps,True,False,True,True,188,0.035150868,2.865234220,0.067301094,2.885031966,0.574972401,4.044128931,0.067301094,2.885031966,first_gps,0.093439496,0.058487462,nan,nan,nan
13.400000000,gps,True,False,True,True,188,0.029558770,2.841888522,0.037409616,2.963341801,0.525903611,4.006546700,0.037409616,2.963341801,first_gps,0.093439496,0.058487462,nan,nan,nan
13.452000000,gps,True,False,True,True,188,-0.007971129,2.816387976,-0.042921822,2.769523565,0.495357157,3.978908459,-0.042921822,2.769523565,first_gps,0.093439496,0.058487462,nan,nan,nan
13.500000000,gps,True,False,True,True,188,-0.048359623,2.773092342,0.023597968,2.610984782,0.453101575,3.933799799,0.023597968,2.610984782,first_gps,0.093439496,0.058487462,nan,nan,nan
13.550000000,gps,True,False,True,True,188,0.021314805,2.764219640,0.171873305,2.585565479,0.427538404,3.901499850,0.171873305,2.585565479,first_gps,0.093439496,0.058487462,nan,nan,nan
13.601000000,gps,True,False,True,True,188,-0.027214121,2.736177403,-0.016570314,2.669365673,0.393355102,3.850047516,-0.016570314,2.669365673,first_gps,0.093439496,0.058487462,nan,nan,nan
13.652000000,gps,True,False,True,True,188,-0.141982354,2.672405024,0.166480232,2.786266490,0.373499898,3.813956962,0.166480232,2.786266490,first_gps,0.093439496,0.058487462,nan,nan,nan
13.700000000,gps,True,False,True,True,188,-0.046319428,2.670387064,0.100313529,2.606611452,0.355989241,3.776636716,0.100313529,2.606611452,first_gps,0.093439496,0.058487462,nan,nan,nan
13.750000000,gps,True,False,True,True,188,-0.081572337,2.606060074,0.005022522,2.442563310,0.333665640,3.719022217,0.005022522,2.442563310,first_gps,0.093439496,0.058487462,nan,nan,nan
13.819000000,gps,True,False,True,True,188,-0.072929215,2.553778084,-0.090464052,2.296495246,0.311897332,3.661149502,-0.090464052,2.296495246,first_gps,0.093439496,0.058487462,nan,nan,nan
13.850000000,gps,True,False,True,True,188,-0.193131184,2.497064416,0.091304553,2.457773922,0.298004611,3.622360229,0.091304553,2.457773922,first_gps,0.093439496,0.058487462,nan,nan,nan
13.901000000,gps,True,False,True,True,188,-0.042100286,2.481091537,-0.147538399,2.546869193,0.280146394,3.563204106,-0.147538399,2.546869193,first_gps,0.093439496,0.058487462,nan,nan,nan
13.950000000,gps,True,False,True,True,188,0.004715269,2.417404937,0.038952006,2.299297248,0.268297834,3.523699584,0.038952006,2.299297248,first_gps,0.093439496,0.058487462,nan,nan,nan
14.000000000,gps,True,False,True,True,188,-0.116339305,2.368966282,-0.023687015,2.186967601,0.250609859,3.464494461,-0.023687015,2.186967601,first_gps,0.093439496,0.058487462,nan,nan,nan
14.050000000,gps,True,False,True,True,188,-0.136290393,2.330585275,-0.032212366,2.270792204,0.238733029,3.425013674,-0.032212366,2.270792204,first_gps,0.093439496,0.058487462,nan,nan,nan
14.101000000,gps,True,False,True,True,188,-0.166016593,2.294162376,0.067145568,2.229566741,0.226870131,3.385552809,0.067145568,2.229566741,first_gps,0.093439496,0.058487462,nan,nan,nan
14.150000000,gps,True,False,True,True,188,-0.070750573,2.252620787,-0.159867177,2.315793608,0.208929358,3.326423266,-0.159867177,2.315793608,first_gps,0.093439496,0.058487462,nan,nan,nan
14.200000000,gps,True,False,True,True,188,-0.062330547,2.219874445,-0.107069770,2.278275926,0.196903334,3.287020552,-0.107069770,2.278275926,first_gps,0.093439496,0.058487462,nan,nan,nan
14.252000000,gps,True,False,True,True,188,-0.085124960,2.162716010,-0.159134932,2.123416865,0.178790607,3.227913258,-0.159134932,2.123416865,first_gps,0.093439496,0.058487462,nan,nan,nan
14.300000000,gps,True,False,True,True,188,0.016847560,2.139332475,0.141399198,2.065381674,0.166739621,3.188504253,0.141399198,2.065381674,first_gps,0.093439496,0.058487462,nan,nan,nan
14.355000000,gps,True,False,True,True,188,0.014627307,2.089125251,-0.128034705,2.109231857,0.148689472,3.129398117,-0.128034705,2.109231857,first_gps,0.093439496,0.058487462,nan,nan,nan
14.400000000,gps,True,False,True,True,188,-0.011587711,2.036927181,-0.024689671,1.741253698,0.130495517,3.070320744,-0.024689671,1.741253698,first_gps,0.093439496,0.058487462,nan,nan,nan
14.450000000,gps,True,False,True,True,188,-0.002719087,2.005485842,-0.114702630,1.860362987,0.118358706,3.030937430,-0.114702630,1.860362987,first_gps,0.093439496,0.058487462,nan,nan,nan
14.503000000,gps,True,False,True,True,188,0.045640944,1.910360817,-0.155548752,1.901457631,0.100178285,2.971858243,-0.155548752,1.901457631,first_gps,0.093439496,0.058487462,nan,nan,nan
14.550000000,gps,True,False,True,True,188,0.047207920,1.891803892,0.125058040,1.986541830,0.088018752,2.932478443,0.125058040,1.986541830,first_gps,0.093439496,0.058487462,nan,nan,nan
14.605000000,gps,True,False,True,True,188,0.027919917,1.854573107,-0.048710397,1.817610693,0.069676393,2.873465194,-0.048710397,1.817610693,first_gps,0.093439496,0.058487462,nan,nan,nan
14.651000000,gps,True,False,True,True,188,-0.026459415,1.820151928,0.148961099,1.800875899,0.057397706,2.834116803,0.148961099,1.800875899,first_gps,0.093439496,0.058487462,nan,nan,nan
14.703000000,gps,True,False,True,True,188,0.015697429,1.779218532,-0.008445169,1.653412006,0.039004624,2.775106478,-0.008445169,1.653412006,first_gps,0.093439496,0.058487462,nan,nan,nan
14.751000000,gps,True,False,True,True,188,0.037944611,1.727742826,-0.100646798,1.657587698,0.026764988,2.735756811,-0.100646798,1.657587698,first_gps,0.093439496,0.058487462,nan,nan,nan
14.802000000,gps,True,False,True,True,188,0.010004995,1.687569779,0.036818296,1.705566132,0.008489580,2.676722389,0.036818296,1.705566132,first_gps,0.093439496,0.058487462,nan,nan,nan
14.850000000,gps,True,False,True,True,188,0.083893259,1.628749774,-0.213663107,1.680419035,-0.003621111,2.637315738,-0.213663107,1.680419035,first_gps,0.093439496,0.058487462,nan,nan,nan
14.904000000,gps,True,False,True,True,188,-0.008423913,1.599603282,0.166030939,1.581726058,-0.021754948,2.578230509,0.166030939,1.581726058,first_gps,0.093439496,0.058487462,nan,nan,nan
14.962000000,gps,True,False,True,True,188,0.143697236,1.479369796,-0.095462478,1.489118133,-0.033872437,2.538845884,-0.095462478,1.489118133,first_gps,0.093439496,0.058487462,nan,nan,nan
15.000000000,gps,True,False,True,True,188,0.060309960,1.504600160,-0.011159893,1.350496535,-0.052108807,2.479795533,-0.011159893,1.350496535,first_gps,0.093439496,0.058487462,nan,nan,nan
15.054000000,gps,True,False,True,True,188,0.106939154,1.442487953,-0.071061473,1.256430642,-0.064237899,2.440392147,-0.071061473,1.256430642,first_gps,0.093439496,0.058487462,nan,nan,nan
15.101000000,gps,True,False,True,True,188,0.168423457,1.353213115,-0.059278477,1.318020035,-0.082321341,2.381300304,-0.059278477,1.318020035,first_gps,0.093439496,0.058487462,nan,nan,nan
15.155000000,gps,True,False,True,True,188,-0.022782506,1.398078060,0.214754509,1.308692470,-0.094342965,2.341881177,0.214754509,1.308692470,first_gps,0.093439496,0.058487462,nan,nan,nan
15.208000000,gps,True,False,True,True,188,0.082795793,1.331460621,-0.215542616,1.181150654,-0.112397515,2.282779158,-0.215542616,1.181150654,first_gps,0.093439496,0.058487462,nan,nan,nan
15.268000000,gps,True,False,True,True,188,-0.026654901,1.342011269,0.149346391,1.352830415,-0.118423872,2.263059638,0.149346391,1.352830415,first_gps,0.093439496,0.058487462,nan,nan,nan
15.340000000,gps,True,False,True,True,188,-0.018322456,1.308945088,-0.234473646,1.303785761,-0.130422451,2.223651322,-0.234473646,1.303785761,first_gps,0.093439496,0.058487462,nan,nan,nan
15.360000000,gps,True,False,True,True,188,-0.000863883,1.261193224,0.113884453,1.192817324,-0.142395878,2.184215835,0.113884453,1.192817324,first_gps,0.093439496,0.058487462,nan,nan,nan
15.402000000,gps,True,False,True,True,188,0.149665523,1.133264849,0.037154671,1.231402061,-0.172152883,2.085589000,0.037154671,1.231402061,first_gps,0.093439496,0.058487462,nan,nan,nan
15.450000000,gps,True,False,True,True,188,0.033379500,1.141922207,0.112764573,0.872500789,-0.184015406,2.046087034,0.112764573,0.872500789,first_gps,0.093439496,0.058487462,nan,nan,nan
15.504000000,gps,True,False,True,True,188,0.059196986,1.092198960,0.043235979,1.081320679,-0.201709997,1.986902942,0.043235979,1.081320679,first_gps,0.093439496,0.058487462,nan,nan,nan
15.550000000,gps,True,False,True,True,188,0.171510733,1.012049289,0.135345653,0.817624965,-0.213518055,1.947424551,0.135345653,0.817624965,first_gps,0.093439496,0.058487462,nan,nan,nan
15.603000000,gps,True,False,True,True,188,0.080852397,1.010527800,0.044204965,0.822597478,-0.231164827,1.888150976,0.044204965,0.822597478,first_gps,0.093439496,0.058487462,nan,nan,nan
15.656000000,gps,True,False,True,True,188,0.068804413,0.980760249,0.059510216,0.845155509,-0.242903718,1.848647333,0.059510216,0.845155509,first_gps,0.093439496,0.058487462,nan,nan,nan
15.700000000,gps,True,False,True,True,188,0.068164950,0.930528670,-0.030216999,0.609413165,-0.260623339,1.789460000,-0.030216999,0.609413165,first_gps,0.093439496,0.058487462,nan,nan,nan
15.750000000,gps,True,False,True,True,188,0.072584572,0.894672423,0.204927864,0.653988182,-0.272494625,1.749989853,0.204927864,0.653988182,first_gps,0.093439496,0.058487462,nan,nan,nan
15.801000000,gps,True,False,True,True,188,0.147166515,0.812631200,0.081573260,0.815826379,-0.290174846,1.690764903,0.081573260,0.815826379,first_gps,0.093439496,0.058487462,nan,nan,nan
15.850000000,gps,True,False,True,True,188,0.258949434,0.737765127,0.214366029,0.796681317,-0.301935610,1.651236488,0.214366029,0.796681317,first_gps,0.093439496,0.058487462,nan,nan,nan
15.900000000,gps,True,False,True,True,188,0.128190211,0.756592371,0.166614401,0.639733430,-0.313667913,1.611771944,0.166614401,0.639733430,first_gps,0.093439496,0.058487462,nan,nan,nan
15.953000000,gps,True,False,True,True,188,0.230569003,0.654367348,-0.123698186,0.494175519,-0.337160454,1.532777663,-0.123698186,0.494175519,first_gps,0.093439496,0.058487462,nan,nan,nan
16.001000000,gps,True,False,True,True,188,0.085952685,0.713529174,-0.009780248,0.503499825,-0.348918846,1.493264058,-0.009780248,0.503499825,first_gps,0.093439496,0.058487462,nan,nan,nan
16.051000000,gps,True,False,True,True,188,0.128163719,0.629889571,0.135270643,0.549065570,-0.366628631,1.434053925,0.135270643,0.549065570,first_gps,0.093439496,0.058487462,nan,nan,nan
16.104000000,gps,True,False,True,True,188,0.184426311,0.504095136,0.031067224,0.470927294,-0.402064266,1.315612121,0.031067224,0.470927294,first_gps,0.093439496,0.058487462,nan,nan,nan
16.151000000,gps,True,False,True,True,188,0.139991446,0.496522656,0.135299900,0.418591377,-0.413942455,1.276154369,0.135299900,0.418591377,first_gps,0.093439496,0.058487462,nan,nan,nan
16.238000000,gps,True,False,True,True,188,0.139991446,0.496522656,0.135299900,0.418591377,-0.413942455,1.276154369,0.135299900,0.418591377,first_gps,0.093439496,0.058487462,nan,nan,nan
16.252000000,gps,True,False,True,True,188,0.138263679,0.476388941,0.165400789,0.272236924,-0.419907182,1.256478205,0.165400789,0.272236924,first_gps,0.093439496,0.058487462,nan,nan,nan
16.300000000,gps,True,False,True,True,188,0.339775801,0.141201854,0.103354882,0.410846265,-0.431878517,1.217010798,0.103354882,0.410846265,first_gps,0.093439496,0.058487462,nan,nan,nan
