stamp,sample_index,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,target_x_m,target_y_m,target_x_norm,target_y_norm,odom_x_m,odom_y_m,target_norm_m,odom_error_m,training_target_x_m,training_target_y_m,training_target_x_norm,training_target_y_norm,prediction_x_m,prediction_y_m,prediction_error_m,target_mode
168.600000000,12,0.006673243,-0.189939075,0.190056266,0.005984752,0.000043314,0.005984908,0.011969503,0.000086627,0.011969817,-0.016280479,-0.000013748,0.195171678,0.243599227,-0.009991088,-0.000074458,2.519612138,0.040388705,0.251961214,0.004038871,2.435992265,-0.000744579,2.519935827,0.093189217,2.519612138,0.040388705,0.251961214,0.004038871,1.532839593,-0.136637248,1.002525932,absolute
168.800000000,13,0.002287746,0.301985220,0.301993886,0.004888060,0.000583792,0.004922798,0.009776119,0.001167584,0.009845596,0.016074469,0.001002713,0.158892869,0.254137378,0.008030828,-0.000074378,2.561223181,0.066045629,0.256122318,0.006604563,2.541373776,-0.000743784,2.562074590,0.069676571,2.561223181,0.066045629,0.256122318,0.006604563,1.596327653,-0.154350762,0.989746406,absolute
169.100000000,14,-0.102425285,-0.027651118,0.106092051,0.003615570,0.000613827,0.003667305,0.007231140,0.001227655,0.007334611,0.022156451,0.001193784,0.116232472,0.265669601,0.008103632,-0.000085334,2.805300343,0.094290368,0.280530034,0.009429037,2.656696006,-0.000853340,2.806884516,0.176452753,2.805300343,0.094290368,0.280530034,0.009429037,1.555994291,-0.200553519,1.283627099,absolute
169.300000000,15,0.071094270,-0.096866202,0.120155967,0.004552790,0.000866355,0.004634486,0.009105579,0.001732709,0.009268972,0.039687489,0.001744538,0.146230512,0.273590232,0.018327370,0.000425312,2.841756921,0.121768187,0.284175692,0.012176819,2.735902315,0.004253122,2.844364585,0.158161272,2.841756921,0.121768187,0.284175692,0.012176819,1.730041583,-0.138995877,1.141888300,absolute
169.600000000,16,0.031487095,0.427401609,0.428559882,0.004982779,0.002880401,0.005755414,0.009965558,0.005760801,0.011510829,0.177200576,0.006064639,0.138812378,0.287651993,0.086389999,0.005477090,2.927254984,-0.013778500,0.292725498,-0.001377850,2.876519934,0.054770903,2.927287411,0.085282273,2.927254984,-0.013778500,0.292725498,-0.001377850,2.081092888,-0.058688964,0.847353080,absolute
169.800000000,17,0.019059436,0.061859413,0.064729043,0.005206010,0.002982316,0.005999729,0.010412020,0.005964631,0.011999458,0.179614984,0.006140490,0.143534844,0.296304910,0.090846633,0.010528342,2.897285162,0.077747660,0.289728516,0.007774766,2.963049100,0.105283422,2.898328140,0.071295959,2.897285162,0.077747660,0.289728516,0.007774766,2.148487275,-0.026306098,0.755993029,absolute
170.100000000,18,0.010073046,0.137173720,0.137543069,0.005381689,0.003510864,0.006425632,0.010763379,0.007021728,0.012851264,0.211771107,0.007150704,0.137969460,0.308874155,0.108254995,0.019688251,3.174601654,0.275562816,0.317460165,0.027556282,3.088741554,0.196882509,3.186538957,0.116458351,3.174601654,0.275562816,0.317460165,0.027556282,2.320797514,0.047052353,0.883854366,absolute
170.300000000,19,0.006057166,-0.030483521,0.031079484,0.005455138,0.003435269,0.006446674,0.010910277,0.006870538,0.012893348,0.205822932,0.006963837,0.141520558,0.317008263,0.106829886,0.026456257,3.285633516,0.375437228,0.328563352,0.037543723,3.170082628,0.264562575,3.307013867,0.160141177,3.285633516,0.375437228,0.328563352,0.037543723,2.390588996,0.085728645,0.940763390,absolute
170.600000000,20,0.008750756,-0.087408687,0.087845628,0.005559582,0.003393141,0.006513245,0.011119165,0.006786281,0.013026490,0.206221262,0.006976351,0.143027156,0.328950857,0.108248413,0.037193122,3.435704481,0.394145433,0.343570448,0.039414543,3.289508574,0.371931217,3.458238844,0.147873983,3.435704481,0.394145433,0.343570448,0.039414543,2.511788327,0.152247912,0.955057837,absolute
170.800000000,21,0.003793350,0.136144605,0.136197441,0.005611423,0.004051542,0.006921204,0.011222846,0.008103085,0.013842408,0.245625047,0.008214257,0.129052416,0.336790550,0.125552820,0.044596959,3.368598169,0.450145144,0.336859817,0.045014514,3.367905499,0.445969591,3.398541493,0.004232616,3.368598169,0.450145144,0.336859817,0.045014514,2.650970334,0.222684681,0.752813371,absolute
171.100000000,22,-0.094231696,0.364508107,0.376491397,0.005321710,0.004555327,0.007005113,0.010643420,0.009110655,0.014010226,0.276796178,0.009193527,0.109211264,0.347561966,0.129340787,0.055061581,3.459065381,0.499016635,0.345906538,0.049901663,3.475619659,0.550615815,3.494874949,0.054189662,3.459065381,0.499016635,0.345906538,0.049901663,2.789099875,0.299497907,0.699043276,absolute
171.300000000,23,-0.078782890,0.177096758,0.193829836,0.004717075,0.004202353,0.006317481,0.009434150,0.008404705,0.012634962,0.257889129,0.008599545,0.103249684,0.355051795,0.108498824,0.062479809,3.686720326,0.641296691,0.368672033,0.064129669,3.550517952,0.624798087,3.742080733,0.137197998,3.686720326,0.641296691,0.368672033,0.064129669,2.766686094,0.305798406,0.979296732,absolute
171.600000000,24,-0.067323064,0.052267592,0.085230840,0.003958762,0.004093114,0.005694329,0.007917524,0.008186228,0.011388657,0.248237623,0.008296334,0.088447269,0.363703519,0.087473245,0.071156592,3.572724111,0.787369633,0.357272411,0.078736963,3.637035195,0.711565918,3.658457122,0.099408847,3.572724111,0.787369633,0.357272411,0.078736963,2.750637038,0.321258650,0.945032594,absolute
171.800000000,25,-0.003860351,0.102026245,0.102099251,0.003515771,0.004365358,0.005605087,0.007031543,0.008730717,0.011210174,0.274099094,0.009108796,0.071520186,0.368154400,0.083261043,0.075660042,3.782617875,0.884952927,0.378261788,0.088495293,3.681544003,0.756600417,3.884757351,0.163371645,3.782617875,0.884952927,0.378261788,0.088495293,2.764179907,0.339696392,1.155214518,absolute
