stamp,sample_index,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,target_x_m,target_y_m,target_x_norm,target_y_norm,odom_x_m,odom_y_m,target_norm_m,odom_error_m,training_target_x_m,training_target_y_m,training_target_x_norm,training_target_y_norm,prediction_x_m,prediction_y_m,prediction_error_m,target_mode
89.901000000,255,0.004535056,0.274812833,0.274850250,0.009302258,0.072626050,0.073219363,0.018604516,0.145252100,0.146438726,-0.977554322,0.095177150,-0.314457165,0.192355764,-0.022210828,0.010315260,2.047912473,-0.030136031,0.204791247,-0.003013603,1.923557640,0.103152599,2.048134194,0.182290931,2.047912473,-0.030136031,0.204791247,-0.003013603,0.214856344,0.399644965,1.882765646,absolute
90.201000000,256,-0.000249220,0.555932811,0.555932867,0.009264196,0.073146414,0.073730748,0.018528391,0.146292829,0.147461497,-0.962365676,0.095654315,-0.313158181,0.165409358,-0.037198721,0.001807705,1.808510188,-0.159260568,0.180851019,-0.015926057,1.654093578,0.018077053,1.815509028,0.235144895,1.808510188,-0.159260568,0.180851019,-0.015926057,0.214670114,0.399699733,1.689012374,absolute
90.401000000,257,-0.004168104,-0.480794783,0.480812850,0.009285797,0.070102174,0.070714502,0.018571595,0.140204348,0.141429005,0.936384272,0.092473451,-0.308832075,0.146581455,0.062556646,0.002526156,1.654445057,-0.214526224,0.165444506,-0.021452622,1.465814547,0.025261561,1.668295522,0.305089579,1.654445057,-0.214526224,0.165444506,-0.021452622,0.215817922,0.399354823,1.564128503,absolute
90.700000000,258,-0.001090832,0.385103779,0.385105324,0.009273737,0.075004461,0.075575601,0.018547474,0.150008922,0.151151201,-0.898600459,0.097657559,-0.299320375,0.120958007,-0.098712163,-0.002772753,1.465781627,-0.257536658,0.146578163,-0.025753666,1.209580070,-0.027727528,1.488234158,0.344167798,1.465781627,-0.257536658,0.146578163,-0.025753666,0.214786336,0.399676540,1.413123635,absolute
90.901000000,259,-0.002425660,-0.464352498,0.464358833,0.009288604,0.072232130,0.072826909,0.018577208,0.144464260,0.145653819,-0.992758998,0.094699481,-0.315136875,0.101216029,-0.007170059,-0.008831930,1.313325534,-0.368817838,0.131332553,-0.036881784,1.012160285,-0.088319304,1.364129963,0.411557936,1.313325534,-0.368817838,0.131332553,-0.036881784,0.215309768,0.399593317,1.340184437,absolute
91.101000000,260,0.001487624,0.302698509,0.302702164,0.009269993,0.069862530,0.070474860,0.018539986,0.139725060,0.140949720,0.929061609,0.092243403,-0.307393928,0.082478885,0.069662802,-0.007109682,1.192865311,-0.402254636,0.119286531,-0.040225464,0.824788852,-0.071096819,1.258863155,0.495121985,1.192865311,-0.402254636,0.119286531,-0.040225464,0.215285624,0.399426432,1.264260488,absolute
91.330000000,261,-0.000790442,0.388032244,0.388033049,0.009247640,0.073453988,0.074033825,0.018495281,0.146907976,0.148067649,-0.950314854,0.096032903,-0.311364834,0.061840680,-0.048999684,-0.007815397,1.033539331,-0.424327047,0.103353933,-0.042432705,0.618406795,-0.078153974,1.117254220,0.540528278,1.033539331,-0.424327047,0.103353933,-0.042432705,0.214753331,0.399681360,1.161636935,absolute
91.600000000,262,0.007239547,-0.018401627,0.019774502,0.009287581,0.071042906,0.071647426,0.018575162,0.142085812,0.143294852,0.969425467,0.093511471,-0.313795669,0.036124886,0.030233968,-0.013293811,0.802255333,-0.536825211,0.080225533,-0.053682521,0.361248861,-0.132938113,0.965295253,0.598006268,0.802255333,-0.536825211,0.080225533,-0.053682521,0.215496306,0.399378587,1.104881762,absolute
91.802000000,263,0.005018409,0.044295417,0.044578789,0.009325200,0.067894654,0.068532061,0.018650400,0.135789309,0.137064123,0.862195863,0.090142753,-0.286086566,0.017748137,0.132219302,-0.009346228,0.645506561,-0.569706291,0.064550656,-0.056970629,0.177481375,-0.093462277,0.860955271,0.667724447,0.645506561,-0.569706291,0.064550656,-0.056970629,0.215412812,0.399381095,1.060241008,absolute
92.105000000,264,-0.005464238,-0.366396973,0.366437716,0.009259603,0.061862924,0.062552071,0.018519206,0.123725847,0.125104142,0.658699855,0.083749738,-0.150631190,-0.003949589,0.276667956,0.008330674,0.449513045,-0.512849450,0.044951305,-0.051284945,-0.039495894,0.083306740,0.681965201,0.771058977,0.449513045,-0.512849450,0.044951305,-0.051284945,0.215594924,0.399355880,0.941719836,absolute
92.400000000,265,0.000189789,-0.134708874,0.134709008,0.009282925,0.057392065,0.058137955,0.018565850,0.114784130,0.116275910,0.508222280,0.079022345,-0.008141280,-0.012715915,0.315104038,0.034905200,0.281436594,-0.349527967,0.028143659,-0.034952797,-0.127159147,0.349051996,0.448749770,0.809298736,0.281436594,-0.349527967,0.028143659,-0.034952797,0.215379079,0.399363020,0.751798714,absolute
92.700000000,266,0.003940534,0.427029333,0.427047514,0.009296598,0.055214496,0.055991672,0.018593195,0.110428993,0.111983344,0.436466778,0.076768080,0.062494936,-0.008879106,0.308938949,0.062952620,0.221809773,-0.125381432,0.022180977,-0.012538143,-0.088791062,0.629526200,0.254794189,0.816307792,0.221809773,-0.125381432,0.022180977,-0.012538143,0.214983091,0.399449032,0.524874861,absolute
