stamp,ann_x,ann_y,kf2_x,kf2_y,output_x,output_y,alpha_ann,alpha_kf2,alpha_target,slip_latch_alpha,slip_latch_active,severe_slip_boost,severe_slip_boost_active,disagreement_boost,ann_kf2_disagreement,ann_kf2_disagreement_rate,fuzzy_input_error,velocity_error_baseline,baseline_initialized,velocity_error,velocity_error_raw,odom_speed,odom_vx,odom_vy,imu_raw_vx,imu_raw_vy,imu_vx,imu_vy
10.653000000,3.233686126,1.945716425,3.565068632,2.152114798,3.564999214,2.152071562,0.000209479,0.999790521,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.390403193,3.701478478,0.003846167,0.156940960,True,0.160787126,0.536652669,0.823118725,0.823118725,0.000000000,0.702473791,0.522915755,0.729822894,0.130951853
10.700000000,3.233686126,1.945716425,3.537174116,2.227563265,3.537114169,2.227507593,0.000197527,0.999802473,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.414177017,0.505826031,0.007042967,0.157011743,True,0.164054710,0.547544261,0.825065961,0.825065961,0.000000000,0.705130177,0.534247251,0.728378417,0.132534775
10.750000000,3.249149867,1.998310459,3.537174116,2.227563265,3.537120670,2.227520725,0.000185559,0.999814441,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.368123372,-0.921072896,0.009160704,0.157103809,True,0.166264513,0.552075564,0.826152798,0.826152798,0.000000000,0.699840019,0.537431400,0.728064373,0.134248089
10.800000000,3.241867606,2.022882008,3.537174116,2.227563265,3.537122639,2.227527586,0.000174317,0.999825683,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.359305374,-0.176359954,0.009320763,0.157197484,True,0.166518247,0.551275295,0.826284734,0.826284734,0.000000000,0.684299898,0.532676972,0.722749046,0.130417361
10.850000000,3.204330437,2.038733096,3.446808943,2.206162529,3.446769236,2.206135112,0.000163755,0.999836245,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.294666661,-1.292774260,0.010809351,0.157306120,True,0.168115471,0.563130851,0.827231148,0.827231148,0.000000000,0.645761737,0.533090244,0.712773159,0.123134805
10.900000000,3.235332410,2.025318923,3.446808943,2.206162529,3.446776411,2.206134710,0.000153834,0.999846166,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.278256597,-0.328201287,0.015242893,0.157459314,True,0.172702207,0.585082787,0.827575763,0.827575763,0.000000000,0.632469762,0.551593615,0.706962989,0.123606679
10.955000000,3.198000342,2.062102929,3.348375823,2.311739823,3.348354228,2.311703972,0.000143613,0.999856387,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.291429862,0.239513915,0.015507123,0.157615163,True,0.173122286,0.587519001,0.828983515,0.828983515,0.000000000,0.691336593,0.571167140,0.719287400,0.133933148
11.000000000,3.197730127,2.151216064,3.348375823,2.311739823,3.348355372,2.311718031,0.000135758,0.999864242,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.220140871,-1.584199801,0.009335981,0.157708991,True,0.167044972,0.579614815,0.828030947,0.828030947,0.000000000,0.695847224,0.564341029,0.719876476,0.127305275
11.050000000,3.146673529,2.147731011,3.349116593,2.427335025,3.349090775,2.427299366,0.000127533,0.999872467,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.345197913,2.501140829,0.005089610,0.157760143,True,0.162849753,0.574137914,0.829566908,0.829566908,0.000000000,0.667206003,0.550702533,0.715166671,0.115899213
11.100000000,3.158424081,2.169869794,3.349116593,2.427335025,3.349093747,2.427304179,0.000119806,0.999880194,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.320393475,-0.496088743,0.006423704,0.157824702,True,0.164248406,0.577610695,0.829630017,0.829630017,0.000000000,0.647590240,0.548174822,0.710070034,0.112618601
11.150000000,3.167333962,2.174022173,3.315921832,2.431341647,3.315905109,2.431312687,0.000112547,0.999887453,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.297139138,-0.465086750,0.007430019,0.157899375,True,0.165329393,0.579603681,0.829261901,0.829261901,0.000000000,0.644783291,0.549461618,0.708179298,0.112573582
11.200000000,3.140755083,2.211134102,3.332658742,2.442788471,3.332638452,2.442763979,0.000105728,0.999894272,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.300816823,0.073553699,0.007016837,0.157969895,True,0.164986732,0.577651299,0.801366154,0.801366154,0.000000000,0.608639712,0.544552607,0.677388807,0.108858805
11.250000000,3.002424714,2.054995885,3.332658742,2.442788471,3.332625942,2.442749955,0.000099323,0.999900677,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.509350177,4.170667092,0.009268210,0.158063042,True,0.167331253,0.584654735,0.755642834,0.755642834,0.000000000,0.577867621,0.556971393,0.636194230,0.117182674
11.300000000,3.025173428,2.207593725,3.332658742,2.442788471,3.332630052,2.442766526,0.000093305,0.999906695,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.387122444,-2.444554670,0.000000000,0.157885186,True,0.140188315,0.572545465,0.713763728,0.713763728,0.000000000,0.573979589,0.555219510,0.635010832,0.115977347
11.366000000,2.994646585,2.209950555,3.021484828,2.552895161,3.021482522,2.552865696,0.000085916,0.999914084,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.343993159,-0.653474010,0.007064502,0.157956185,True,0.165020687,0.580753155,0.686482382,0.686482382,0.000000000,0.489918990,0.546476953,0.563511168,0.110045026
11.404000000,2.942546534,2.183861504,3.139369159,2.533264879,3.139353033,2.533236252,0.000081931,0.999918069,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.401026015,1.500864615,0.004480866,0.158001219,True,0.162482084,0.578346608,0.648023665,0.648023665,0.000000000,0.477753586,0.552714120,0.532172469,0.113925099
11.452000000,2.727309348,1.965349941,3.139369159,2.533264879,3.139337365,2.533221059,0.000077159,0.999922841,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.701655660,6.263117609,0.004942011,0.158050887,True,0.162992897,0.581296214,0.623999414,0.623999414,0.000000000,0.441724062,0.551979152,0.505476800,0.111888670
11.503000000,2.750198915,2.045649239,3.139369159,2.533264879,3.139340986,2.533229579,0.000072394,0.999927606,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.623876984,-1.525072075,0.006337896,0.158114584,True,0.164452480,0.582010460,0.600713488,0.600713488,0.000000000,0.400768158,0.546587633,0.476724226,0.108033704
11.550000000,2.750198915,2.045649239,3.173896630,2.809228846,3.173867707,2.809176722,0.000068263,0.999931737,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.873254585,5.305906395,0.007179051,0.158186734,True,0.165365785,0.582620497,0.578425581,0.578425581,0.000000000,0.399533080,0.554476435,0.457559538,0.112859393
11.600000000,2.705964418,2.059824819,3.173896630,2.809228846,3.173866623,2.809180789,0.000064127,0.999935873,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.883497001,0.204848322,0.014177628,0.158329222,True,0.172506850,0.599751741,0.545110596,0.545110596,0.000000000,0.307078985,0.550493509,0.409854354,0.107071763
11.650000000,2.640062630,1.945513927,3.156711222,2.647834098,3.156680098,2.647791789,0.000060242,0.999939758,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.871882670,-0.232286617,0.017346207,0.158503554,True,0.175849761,0.606457262,0.524937861,0.524937861,0.000000000,0.304716191,0.565060020,0.391437273,0.114458427
11.700000000,2.642295496,2.031337039,3.156711222,2.647834098,3.156682110,2.647799209,0.000056592,0.999943408,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.802927246,-1.379108474,0.017987982,0.158684336,True,0.176672318,0.608430447,0.494456770,0.494456770,0.000000000,0.287216809,0.572048256,0.362817885,0.117831710
11.750000000,2.554657763,1.975080872,2.998687806,2.751634329,2.998664200,2.751593044,0.000053164,0.999946836,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.894537842,1.832211913,0.021343352,0.158898841,True,0.180242192,0.618663796,0.475819066,0.475819066,0.000000000,0.240284069,0.572073559,0.336560448,0.114430263
11.800000000,2.556163918,2.008340341,2.998687806,2.751634329,2.998665705,2.751597207,0.000049943,0.999950057,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.865051063,-0.589735570,0.020551379,0.159105385,True,0.179656765,0.621226375,0.449095920,0.449095920,0.000000000,0.247442212,0.587586582,0.317301593,0.122093441
11.850000000,2.481314981,1.964980354,3.019541611,2.896212096,3.019516360,2.896168406,0.000046917,0.999953083,0.000000000,0.000000000,False,0.000000000,False,0.000000000,1.075583778,4.210654294,0.016043224,0.159266622,True,0.175309847,0.616610315,0.432239589,0.432239589,0.000000000,0.264085336,0.593238930,0.309202265,0.124881380
11.901000000,2.418886414,1.961586062,3.019541611,2.896212096,3.019515171,2.896170955,0.000044019,0.999955981,0.000000000,0.000000000,False,0.000000000,False,0.000000000,1.110996170,0.694360632,0.009884123,0.159365960,True,0.169250082,0.611888110,0.406910684,0.406910684,0.000000000,0.179184690,0.567933034,0.274298843,0.105165062
11.950000000,2.418886414,1.961586062,2.915640243,2.830384911,2.915619675,2.830348940,0.000041404,0.999958596,0.000000000,0.000000000,False,0.000000000,False,0.000000000,1.000787594,-2.249154628,0.010992211,0.159476433,True,0.170468644,0.614636254,0.384646889,0.384646889,0.000000000,0.153755640,0.569620010,0.251577698,0.106546463
12.000000000,2.397020316,1.949288392,2.915640243,2.830384911,2.915620071,2.830350641,0.000038895,0.999961105,0.000000000,0.000000000,False,0.000000000,False,0.000000000,1.022398017,0.432208476,0.010801532,0.159584990,True,0.170386523,0.616718189,0.369202561,0.369202561,0.000000000,0.161145078,0.580563010,0.240460120,0.111610712
12.050000000,2.395078765,1.986268764,2.897712144,2.821870860,2.897693779,2.821840328,0.000036539,0.999963461,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.975126236,-0.945435622,0.011612254,0.159701695,True,0.171313950,0.619787675,0.348533081,0.348533081,0.000000000,0.160932265,0.590713717,0.223421232,0.117027751
12.101000000,2.339744142,1.958971008,2.897712144,2.821870860,2.897693016,2.821841278,0.000034282,0.999965718,0.000000000,0.000000000,False,0.000000000,False,0.000000000,1.027581844,1.028541327,0.010003190,0.159802229,True,0.169805419,0.620522619,0.334777100,0.334777100,0.000000000,0.118822797,0.581731948,0.205493175,0.110088815
12.152000000,2.338465518,1.975171635,2.890686881,2.895848033,2.890669119,2.895818419,0.000032165,0.999967835,0.000000000,0.000000000,False,0.000000000,False,0.000000000,1.073589057,0.902102223,0.009062878,0.159893313,True,0.168956190,0.627621378,0.335857895,0.335857895,0.000000000,0.063797053,0.565589509,0.197016997,0.096277720
12.200000000,2.404402342,2.038307868,2.905264441,2.846995737,2.905249269,2.846971241,0.000030292,0.999969708,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.951230210,-2.549142656,0.008210781,0.159975832,True,0.168186613,0.633018116,0.341399334,0.341399334,0.000000000,0.159514012,0.606324718,0.219902645,0.116298286
12.250000000,2.386119991,2.092831666,2.905264441,2.846995737,2.905249668,2.846974276,0.000028456,0.999971544,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.915573266,-0.713138875,0.004498328,0.160021041,True,0.164519369,0.629232554,0.347563004,0.347563004,0.000000000,0.186872082,0.608368338,0.231627785,0.116728950
12.300000000,2.404823723,2.139890675,2.905264441,2.846995737,2.905251063,2.846976835,0.000026732,0.999973268,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.866278524,-0.985894849,0.003145430,0.160052653,True,0.163198083,0.628371499,0.353704289,0.353704289,0.000000000,0.217518577,0.613436381,0.243198270,0.120091774
12.350000000,2.419584638,2.175093998,2.915638008,2.924113705,2.915625551,2.924094895,0.000025113,0.999974887,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.898387147,0.642172475,0.000289792,0.160055566,True,0.160345358,0.626986162,0.361786117,0.361786117,0.000000000,0.243193092,0.615668208,0.254369804,0.119047762
12.400000000,2.406831617,2.193007919,2.915638008,2.924113705,2.915626005,2.924096457,0.000023591,0.999976409,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.890729821,-0.153146532,0.000082967,0.160056400,True,0.160139367,0.627904016,0.366838490,0.366838490,0.000000000,0.265765558,0.619715835,0.263466297,0.122306199
12.450000000,2.399141464,2.206683123,3.063624560,2.955327355,3.063609834,2.955310764,0.000022162,0.999977838,0.000000000,0.000000000,False,0.000000000,False,0.000000000,1.001002483,2.205453253,0.000000000,0.160031830,True,0.157587088,0.625403175,0.371602708,0.371602708,0.000000000,0.307098142,0.622067756,0.276902811,0.125958802
12.500000000,2.389458377,2.237458431,2.983404944,2.977227110,2.983392578,2.977211709,0.000020819,0.999979181,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.948699227,-1.046065133,0.000000000,0.160016851,True,0.158526496,0.627185412,0.377966684,0.377966684,0.000000000,0.383015452,0.627165091,0.296953098,0.136262425
12.550000000,2.375822805,2.271696726,2.983404944,2.977227110,2.983393061,2.977213311,0.000019558,0.999980442,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.931090317,-0.352178191,0.000000000,0.159983850,True,0.156700184,0.627286924,0.381670777,0.381670777,0.000000000,0.383624252,0.627283882,0.299777376,0.133597973
12.600000000,2.354046627,2.264516599,2.983404944,2.977227110,2.983393381,2.977214016,0.000018373,0.999981627,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.950814473,0.394483127,0.000000000,0.159923575,True,0.153926157,0.624903867,0.386424458,0.386424458,0.000000000,0.377843179,0.624844944,0.303223887,0.129502613
12.650000000,2.365830835,2.298171495,2.869065446,3.024521987,2.869056760,3.024509451,0.000017260,0.999982740,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.883645920,-1.343371075,0.000000000,0.159847931,True,0.152321315,0.623452134,0.389149669,0.389149669,0.000000000,0.447691014,0.620697570,0.321242755,0.136346741
12.700000000,2.334980971,2.311954443,2.774430744,3.039111390,2.774423619,3.039099600,0.000016214,0.999983786,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.849631290,-0.680292603,0.000000000,0.159749517,True,0.149957279,0.621936742,0.388759924,0.388759924,0.000000000,0.456850681,0.618198156,0.324487667,0.135485285
12.750000000,2.312629233,2.305478555,2.774430744,3.039111390,2.774423710,3.039100216,0.000015232,0.999984768,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.866878176,0.344937728,0.000000000,0.159647095,True,0.149456015,0.620048308,0.395733436,0.395733436,0.000000000,0.428996601,0.619155445,0.323280842,0.130720014
12.802000000,2.321302011,2.321965576,2.774430744,3.039111390,2.774424276,3.039101154,0.000014273,0.999985727,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.848306412,-0.357149316,0.000000000,0.159532966,True,0.148177042,0.621274951,0.399157186,0.399157186,0.000000000,0.481001684,0.615860409,0.339230253,0.135518259
12.853000000,2.314034681,2.362620389,2.812377028,2.931028407,2.812370354,2.931020795,0.000013392,0.999986608,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.755931722,-1.811268415,0.000000000,0.159406092,True,0.146781973,0.619779037,0.401183377,0.401183377,0.000000000,0.478939686,0.614882111,0.341604950,0.134146780
12.900000000,2.298486436,2.364216652,2.812377028,2.931028407,2.812370539,2.931021249,0.000012627,0.999987373,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.765087646,0.194806880,0.000000000,0.159251306,True,0.143849983,0.617968322,0.403644712,0.403644712,0.000000000,0.505853001,0.609457392,0.352675059,0.134517330
12.950000000,2.297272065,2.393033894,2.767268067,2.968647124,2.767262492,2.968640295,0.000011862,0.999988138,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.743119661,-0.439359685,0.000000000,0.159077790,True,0.141812818,0.615417232,0.406319998,0.406319998,0.000000000,0.509077764,0.606777728,0.355288243,0.132312643
13.000000000,2.277948226,2.389986242,2.767268067,2.968647124,2.767262614,2.968640675,0.000011144,0.999988856,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.757814174,0.293890253,0.000000000,0.158913529,True,0.142569400,0.614940158,0.407267270,0.407267270,0.000000000,0.550646116,0.597991559,0.363827084,0.135790221
13.050000000,2.248771527,2.399032696,2.804844597,2.999390114,2.804838776,2.999383829,0.000010469,0.999989531,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.818319185,1.210100220,0.000000000,0.158729607,True,0.140429265,0.614364689,0.408522127,0.408522127,0.000000000,0.577132862,0.590774400,0.370136627,0.135081205
13.100000000,2.233376465,2.420796913,2.813147011,3.137041134,2.813141309,3.137034090,0.000009834,0.999990166,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.921487747,2.063371245,0.000000000,0.158545629,True,0.140239662,0.613200201,0.410223877,0.410223877,0.000000000,0.524742284,0.602411837,0.358551060,0.130372861
13.150000000,2.232591664,2.409009076,2.813147011,3.137041134,2.813141647,3.137034408,0.000009238,0.999990762,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.931168721,0.193619471,0.000000000,0.158343495,True,0.138230953,0.611170438,0.410891929,0.410891929,0.000000000,0.528504054,0.599747190,0.360060501,0.128545565
13.202000000,2.234491738,2.435709776,2.515454107,3.077453053,2.515451675,3.077447497,0.000008657,0.999991343,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.700552843,-4.434920730,0.000000000,0.158130069,True,0.136894022,0.606562682,0.412804737,0.412804737,0.000000000,0.537813426,0.593541165,0.360748705,0.126610200
13.250000000,2.203261910,2.429661878,2.515454107,3.077453053,2.515451562,3.077447771,0.000008153,0.999991847,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.719094830,0.386291400,0.000000000,0.157919166,True,0.136934118,0.610585061,0.413011388,0.413011388,0.000000000,0.583603056,0.586270073,0.370438665,0.130148054
13.301000000,2.196869461,2.456249154,2.403595457,3.086453293,2.403593876,3.086448473,0.000007649,0.999992351,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.663244220,-1.095110008,0.000000000,0.157712212,True,0.137120077,0.609572250,0.414002397,0.414002397,0.000000000,0.523855827,0.599591988,0.356871272,0.124651314
13.350000000,2.183885813,2.443288771,2.403595457,3.086453293,2.403593877,3.086448666,0.000007195,0.999992805,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.679656479,0.334944073,0.000000000,0.157494611,True,0.135843153,0.609873281,0.414860768,0.414860768,0.000000000,0.513382206,0.601862896,0.353985292,0.121439443
13.400000000,2.178091875,2.448730869,2.403595457,3.086453293,2.403593933,3.086448983,0.000006759,0.999993241,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.676418329,-0.064763002,0.000000000,0.157281088,True,0.136035428,0.613351685,0.415566505,0.415566505,0.000000000,0.510622617,0.605941107,0.354780817,0.121699375
13.453000000,2.145851913,2.463869597,2.489310195,3.206188560,2.489308022,3.206183865,0.000006326,0.999993674,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.817924834,2.669934059,0.000000000,0.157075101,True,0.136579208,0.613510368,0.416025170,0.416025170,0.000000000,0.521028787,0.604457784,0.354223763,0.121796824
13.500000000,2.145851913,2.463869597,2.502596502,3.140179223,2.502594374,3.140175189,0.000005965,0.999994035,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.764631553,-1.133899604,0.000000000,0.156866883,True,0.136148992,0.610447061,0.417441898,0.417441898,0.000000000,0.553203001,0.595159254,0.358662462,0.122806864
13.550000000,2.123659380,2.475904602,2.502596502,3.140179223,2.502594378,3.140175501,0.000005603,0.999994397,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.764757553,0.002519996,0.000000000,0.156641331,True,0.134198711,0.609801727,0.417882285,0.417882285,0.000000000,0.590784781,0.584775917,0.368488091,0.124777833
13.600000000,2.119631283,2.504768237,2.502596502,3.140179223,2.502594486,3.140175879,0.000005264,0.999994736,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.741895869,-0.457233677,0.000000000,0.156411454,True,0.133538477,0.607634556,0.418031078,0.418031078,0.000000000,0.597864865,0.580413268,0.369741071,0.124501406
13.650000000,2.095159241,2.506824428,2.441421908,3.082678468,2.441420196,3.082675621,0.000004945,0.999995055,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.671941747,-1.399082448,0.000000000,0.156201616,True,0.135322641,0.612333462,0.418766189,0.418766189,0.000000000,0.507563235,0.605860837,0.350796405,0.117014211
13.700000000,2.119855397,2.499526907,2.544558190,3.175443031,2.544556217,3.175439891,0.000004645,0.999995355,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.798270048,2.526566028,0.000000000,0.155971771,True,0.133101971,0.612958600,0.419048156,0.419048156,0.000000000,0.562118669,0.596027746,0.361028920,0.119791081
13.750000000,2.082018827,2.513324666,2.544558190,3.175443031,2.544556172,3.175440142,0.000004364,0.999995636,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.807677777,0.188154580,0.000000000,0.155752958,True,0.133980833,0.615237166,0.419145331,0.419145331,0.000000000,0.559603318,0.598989419,0.361145750,0.120776291
13.800000000,2.078145860,2.528137125,2.544558190,3.175443031,2.544556278,3.175440377,0.000004100,0.999995900,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.797837952,-0.196796498,0.000000000,0.155534295,True,0.133777136,0.620540758,0.419633764,0.419633764,0.000000000,0.569097715,0.602271832,0.363134211,0.121260557
13.852000000,2.079799320,2.547184482,2.403094809,2.980668446,2.403093567,2.980666781,0.000003842,0.999996158,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.540766419,-4.943683318,0.000000000,0.155301972,True,0.132185693,0.618076336,0.419988930,0.419988930,0.000000000,0.521522227,0.609679709,0.354394284,0.114762362
13.901000000,2.062603897,2.538045989,2.284730113,3.056497153,2.284729311,3.056495279,0.000003613,0.999996387,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.564031618,0.474799963,0.000000000,0.155063891,True,0.131374631,0.618174044,0.419838693,0.419838693,0.000000000,0.542595642,0.605862922,0.359261387,0.116574799
13.951000000,2.034368391,2.560883379,2.284730113,3.056497153,2.284729263,3.056495470,0.000003394,0.999996606,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.555260303,-0.175426285,0.000000000,0.154804495,True,0.128994410,0.616575154,0.419915922,0.419915922,0.000000000,0.543765152,0.604008517,0.361366579,0.114941429
14.001000000,2.034368391,2.560883379,2.343578885,3.173216497,2.343577899,3.173214545,0.000003189,0.999996811,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.685975931,2.614312547,0.000000000,0.154523390,True,0.126553213,0.619354861,0.420092200,0.420092200,0.000000000,0.545689379,0.606486432,0.362505232,0.112691866
14.050000000,2.038933848,2.572165532,2.343578885,3.173216497,2.343577972,3.173214695,0.000002999,0.999997001,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.673847803,-0.247512813,0.000000000,0.154239165,True,0.125958499,0.617689756,0.420684605,0.420684605,0.000000000,0.525949603,0.608654183,0.359428162,0.110059945
14.100000000,2.016901327,2.572039106,2.357387505,3.172710777,2.357386546,3.172709085,0.000002818,0.999997182,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.690461654,0.332277013,0.000000000,0.153938197,True,0.123991594,0.615063829,0.421704244,0.421704244,0.000000000,0.559788380,0.599363233,0.366453429,0.111001183
14.150000000,2.010364421,2.590765667,2.357387505,3.172710777,2.357386587,3.172709237,0.000002647,0.999997353,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.677558214,-0.258068798,0.000000000,0.153653122,True,0.125287942,0.625802882,0.420594300,0.420594300,0.000000000,0.530642451,0.616050852,0.360884165,0.110144307
14.201000000,2.004016189,2.582669933,2.357387505,3.172710777,2.357386628,3.172709312,0.000002483,0.999997517,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.687764121,0.200115821,0.000000000,0.153365046,True,0.124701218,0.622855270,0.421440831,0.421440831,0.000000000,0.519885353,0.615026312,0.358804832,0.107829150
14.251000000,1.989705148,2.595072885,2.203714560,3.117024290,2.203714061,3.117023072,0.000002333,0.999997667,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.564121704,-2.472848335,0.000000000,0.153065417,True,0.123252097,0.630515056,0.421550235,0.421550235,0.000000000,0.540115848,0.619266850,0.362707598,0.108298770
14.301000000,1.981137090,2.612003343,2.203714560,3.117024290,2.203714072,3.117023183,0.000002192,0.999997808,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.551893909,-0.244555899,0.000000000,0.152736882,True,0.120047422,0.627205417,0.421375127,0.421375127,0.000000000,0.523878088,0.618772800,0.360218726,0.103301879
14.350000000,1.953574547,2.621717983,2.239990476,3.309831980,2.239989885,3.309830562,0.000002061,0.999997939,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.745342175,3.947923788,0.000000000,0.152442332,True,0.123134333,0.634259990,0.422233972,0.422233972,0.000000000,0.525530507,0.625791947,0.356611036,0.104190662
14.400000000,1.952075817,2.615202679,2.239990476,3.309831980,2.239989918,3.309830635,0.000001936,0.999998064,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.751933984,0.131836184,0.000000000,0.152162412,True,0.124310106,0.638115989,0.421619711,0.421619711,0.000000000,0.556276165,0.623746467,0.359955557,0.107937642
14.450000000,1.931411846,2.625814650,2.211740739,3.290710356,2.211740229,3.290709147,0.000001819,0.999998181,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.721575075,-0.607178172,0.000000000,0.151876143,True,0.123392225,0.637144246,0.421701133,0.421701133,0.000000000,0.577027698,0.617921069,0.361692409,0.107817412
14.500000000,1.916022523,2.637221868,2.211740739,3.290710356,2.211740234,3.290709240,0.000001709,0.999998291,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.717284092,-0.085819671,0.000000000,0.151636682,True,0.127810039,0.649580750,0.421695559,0.421695559,0.000000000,0.566984654,0.633124182,0.357751655,0.110664281
14.550000000,1.928250947,2.642347546,2.121283553,3.354384687,2.121283243,3.354383544,0.000001605,0.999998395,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.737738759,0.409093358,0.000000000,0.151378624,True,0.125701700,0.646860832,0.421700032,0.421700032,0.000000000,0.517974101,0.639656345,0.350205096,0.103389514
14.601000000,1.907156399,2.644259912,2.093512714,3.293852630,2.093512433,3.293851651,0.000001506,0.999998494,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.675795365,-1.214576368,0.000000000,0.151139524,True,0.127348828,0.653586304,0.421913950,0.421913950,0.000000000,0.504542594,0.648342166,0.347276791,0.103184391
14.650000000,1.887118900,2.647326427,2.093512714,3.293852630,2.093512421,3.293851714,0.000001417,0.999998583,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.678671155,0.058689603,0.000000000,0.150881214,True,0.125179154,0.650812588,0.422110075,0.422110075,0.000000000,0.540637949,0.639928252,0.353922216,0.104977314
14.702000000,1.869396433,2.663383504,2.093512714,3.293852630,2.093512416,3.293851793,0.000001328,0.999998672,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.669118395,-0.183706937,0.000000000,0.150620005,True,0.124629483,0.648372489,0.421884236,0.421884236,0.000000000,0.545415710,0.636495765,0.354213375,0.104657359
14.752000000,1.844673051,2.660293766,2.085166646,3.253322643,2.085166346,3.253321904,0.000001247,0.999998753,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.639937824,-0.583611410,0.000000000,0.150360230,True,0.124512453,0.645457416,0.422117149,0.422117149,0.000000000,0.540682108,0.634474292,0.352537647,0.103257173
14.802000000,1.837828563,2.664929424,2.087739227,3.237411073,2.087738934,3.237410402,0.000001172,0.999998828,0.000000000,0.000000000,False,0.000000000,False,0.000000000,0.624652366,-0.305709157,0.000000000,0.150083890,True,0.122587823,0.643138520,0.421788709,0.421788709,0.000000000,0.574950535,0.624634782,0.358545252,0.105014473
