stamp,ekf_x,ekf_y,pseudo_x,pseudo_y,gps_x,gps_y,odom_x,odom_y,ann_x,ann_y,kf_imu_x,kf_imu_y,complementary_x,complementary_y,ekf_error_m,pseudo_error_m,odom_error_m,ann_error_m,kf_imu_error_m,complementary_error_m
3.240000000,0.000009611,-0.000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.340000000,-0.000010938,0.000000001,nan,nan,0.019616964,-0.087162746,-0.000015404,0.000000207,nan,nan,nan,nan,nan,nan,0.089345391,nan,0.089346574,nan,nan,nan
3.460000000,0.000018685,-0.000000000,nan,nan,-0.070051883,0.076728657,0.000015952,-0.000000459,nan,nan,0.000000000,0.000000000,nan,nan,0.103909438,nan,0.103907934,nan,0.103896839,nan
3.540000000,0.000002095,-0.000000001,nan,nan,0.016511879,0.143205381,-0.000001539,-0.000000034,nan,nan,0.000000000,0.000000000,0.000009343,-0.000000000,0.144153926,nan,0.144154375,nan,0.144154165,0.144153095
3.640000000,0.041921218,-0.107279830,-0.015397468,-0.184468754,-0.017773797,0.022989178,0.000020971,-0.000000519,0.009182303,0.036897305,0.004804817,-0.154647195,0.000001047,-0.000000000,0.143295182,0.207471541,0.029071978,0.030332611,0.179065560,0.029059377
3.700000000,0.075464949,0.012288130,-0.030744757,-0.146170326,0.038998198,0.154261721,-0.000002929,-0.000000060,0.021145049,0.034696661,-0.004728134,-0.106936105,0.023363018,-0.130963512,0.146582142,0.308420970,0.159115635,0.120890606,0.264832583,0.285653449
3.880000000,0.023104244,-0.093325868,0.026068808,-0.124718749,-0.024768972,-0.260153568,0.000001506,-0.000000166,-0.000380708,0.039955866,0.023791647,-0.089478978,0.035368408,-0.047323988,0.173560729,0.144661916,0.261330001,0.301098754,0.177448441,0.221162689
3.940000000,0.001378572,0.072273205,-0.000729361,0.088384662,0.083253270,-0.182032154,-0.000013142,0.000000219,-0.002726654,0.048605153,0.002626553,0.061382479,0.023447945,-0.091402423,0.267160405,0.283157795,0.200172626,0.246142468,0.256420263,0.108583724
4.040000000,0.021108848,-0.056599787,0.007482148,-0.035776324,-0.094439467,0.033647391,-0.000022935,0.000000486,0.059505497,0.037211201,0.022270063,-0.060980636,0.002002563,0.066827842,0.146615028,0.123319374,0.100232707,0.153986210,0.150251715,0.101990232
4.140000000,0.068725145,0.047285996,0.064814641,0.116408741,-0.118142744,0.098109069,-0.000000198,-0.000000126,-0.026748518,0.052780602,0.068383936,0.049687280,0.021689455,-0.058790212,0.193655862,0.183870287,0.153567820,0.102017520,0.192709294,0.210167619
4.240000000,-0.085592420,0.068020235,-0.123564842,0.077457104,0.242827777,-0.064102864,0.000022607,-0.000000756,0.030999975,0.037691306,-0.086219997,0.067630857,0.068554541,0.048486638,0.354000478,0.392788462,0.251124333,0.235017171,0.354437880,0.207479051
4.340000000,0.034278648,0.037037426,-0.013038494,0.062032424,0.089546795,-0.015281479,0.000000307,-0.000000168,0.064925045,0.038305665,0.032385169,0.037532939,-0.085906209,0.067825546,0.076104112,0.128456923,0.090841026,0.058972981,0.077825537,0.194140501
4.440000000,-0.113447899,0.127840728,-0.172393973,0.165718252,0.144813477,-0.142004609,0.000003391,-0.000000270,0.054095163,0.036905711,-0.114741431,0.126953559,0.033331909,0.037285182,0.373517663,0.441943351,0.202818128,0.200595900,0.373774326,0.211123114
4.520000000,-0.040740648,-0.022953881,-0.087493952,-0.005361120,0.007888947,-0.042783080,0.000018891,-0.000000634,0.032653920,0.038140324,-0.041642719,-0.022734630,-0.114094665,0.127397144,0.052516994,0.102461214,0.043500294,0.084628017,0.053435254,0.209383166
4.640000000,-0.087815082,0.214483541,-0.063948767,0.287859052,0.063988779,-0.075132693,-0.000000412,-0.000000198,0.049969356,0.031180527,-0.088656349,0.212065135,-0.041191684,-0.022844255,0.326989259,0.384877932,0.098688947,0.107233600,0.325243182,0.117460676
4.740000000,-0.021014850,0.003497015,0.036746882,-0.001907766,-0.166451990,0.099423401,0.000012139,-0.000000471,0.052493577,0.030610182,-0.088656349,0.212065135,-0.088235716,0.213274338,0.174223515,0.227063399,0.193895365,0.229504729,0.136895296,0.138129727
4.840000000,-0.030788651,-0.027217677,0.001678432,-0.059710573,-0.054045140,-0.005044599,0.000017886,-0.000000541,0.041028578,0.037804847,-0.020608572,0.003981500,-0.020811711,0.003739258,0.032132688,0.078060779,0.054297820,0.104283684,0.034633431,0.034374655
4.940000000,0.011109781,0.066057863,0.032313445,0.091918379,-0.097140410,0.015073395,-0.000005889,-0.000000085,0.057232023,0.029298965,-0.022599173,-0.034287777,-0.026693912,-0.030752727,0.119655839,0.150543855,0.098297126,0.155026497,0.089403139,0.084040124
5.020000000,-0.082178102,0.041631729,-0.093033229,0.045691506,-0.078284203,0.009791785,0.041200142,-0.000892406,0.046820401,0.034050634,0.011698215,0.064776353,0.011403998,0.065417108,0.032077164,0.038811387,0.119961080,0.127434900,0.105452066,0.105537434
5.120000000,0.126013991,0.016462549,0.178488919,0.055802514,0.044153858,0.172884275,0.123599762,-0.002689829,0.126805527,-0.091606217,0.111856976,0.016222308,-0.083178212,0.043194900,0.176546984,0.178196654,0.192712006,0.277103805,0.170665415,0.181749250
5.240000000,0.164697897,-0.051192069,0.151626204,-0.099302657,0.167899760,-0.073743863,0.247185475,-0.005473854,0.266456395,-0.122097621,0.068973193,0.126799612,0.118935483,0.016342429,0.022777958,0.030299845,0.104628002,0.109779307,0.223616080,0.102533119
5.340000000,0.277858111,0.048812994,0.262854962,0.093514593,0.533004033,0.102116652,0.350180656,-0.007839625,0.339701213,-0.113710636,0.237005540,0.050645897,0.116835545,0.037803772,0.260654410,0.270285989,0.213341909,0.289736775,0.300440255,0.421108486
5.420000000,0.257585039,0.032089170,0.165361655,0.047073849,0.345296702,0.098822668,0.453166659,-0.010313389,0.409082923,-0.051477015,0.223800645,0.033122354,0.257431825,0.049729445,0.110212048,0.187228634,0.153449036,0.163274850,0.138122494,0.100649794
5.540000000,0.402434528,0.008609523,0.363731656,-0.018570270,0.387390207,0.030422026,0.535558543,-0.012243852,0.560755968,-0.029108967,0.356871737,0.009654039,0.240692842,0.032605762,0.026497488,0.054405626,0.154188953,0.183302008,0.036914581,0.146713618
5.640000000,0.622761764,-0.015121333,0.662263226,-0.040819811,0.607885456,-0.094048251,0.659140184,-0.015095133,0.552866515,-0.032838274,0.356871737,0.009654039,0.379653132,0.009131781,0.080316641,0.076093420,0.094130983,0.082302765,0.271591701,0.250471780
5.720000000,0.631398691,-0.156583750,0.665712687,-0.210516705,0.667124711,-0.128192068,0.741552837,-0.016841175,0.613658578,0.029786389,0.612406994,-0.161299421,0.603686553,-0.015969396,0.045633717,0.082336745,0.133934937,0.166780755,0.063954088,0.128912095
5.820000000,0.551618460,0.060751693,0.450252049,0.022391265,0.775128574,0.045874752,0.865139678,-0.019413987,0.653804800,0.046608274,0.511105634,0.060714476,0.621902842,-0.158941585,0.224004675,0.325724164,0.111196306,0.121325991,0.264439654,0.255788696
5.940000000,0.884797707,-0.053831907,0.848914972,-0.088571071,0.879045268,0.020951729,0.968112336,-0.021458899,0.839145298,0.044731437,0.828074957,-0.049359206,0.531362047,0.060733085,0.075004552,0.113591719,0.098648893,0.046448704,0.086842388,0.349951681
6.020000000,0.988307962,-0.029941666,0.971702236,-0.011663976,0.914121444,-0.039169451,1.071100769,-0.023448439,0.893737590,0.066989430,0.944981157,-0.027144159,0.856436332,-0.051595556,0.074758220,0.063812998,0.157764567,0.108098147,0.033119926,0.059008307
6.140000000,1.037973482,-0.133021931,1.012147243,-0.186189242,0.920278455,0.111440792,1.174139165,-0.025426125,0.953513082,0.015451343,0.974009544,-0.124464405,0.966644559,-0.028542913,0.271319263,0.311485973,0.288405639,0.101580090,0.241946878,0.147462718
6.220000000,1.007002116,-0.030990008,0.970198190,-0.035072875,1.049867856,0.017864263,1.277157920,-0.027385605,1.037985554,0.058014541,0.968056441,-0.028591449,1.005991513,-0.128743168,0.064993935,0.095653522,0.231750564,0.041871636,0.094081034,0.153032260
6.320000000,1.148295323,0.074233546,1.053642565,0.085986976,1.115361577,-0.031212135,1.359558951,-0.029045983,1.038010962,0.130522741,1.114780607,0.074571359,0.987529279,-0.029790729,0.110469105,0.132457042,0.244206981,0.179279915,0.105785089,0.127840201
6.440000000,1.223297579,0.105784091,1.077079868,0.147735227,1.189107251,0.050581172,1.483116020,-0.031838376,1.270368751,0.113175013,1.167182133,0.103542471,1.131537965,0.074402452,0.064933356,0.148287035,0.305342657,0.102573975,0.057320241,0.062303098
6.540000000,1.327984121,-0.013930208,1.218887059,-0.017916763,1.443115765,0.023710426,1.586137789,-0.033916842,1.241068086,0.145586078,1.274647584,-0.011328876,1.195239856,0.104663281,0.121128497,0.228059938,0.154195335,0.235959614,0.172073474,0.260760102
6.640000000,1.542954462,-0.060991771,1.485861772,-0.085148571,1.372772426,0.177178671,1.689118005,-0.035964597,1.401430827,0.052015684,1.494376952,-0.055959569,1.301315853,-0.012629542,0.292723563,0.285665507,0.381450623,0.128402014,0.262946952,0.202813213
6.720000000,1.511585746,-0.056313474,1.471970514,-0.126426736,1.596315432,0.004169102,1.771518477,-0.037710524,1.472953447,0.164203777,1.483289114,-0.052662340,1.518665707,-0.058475670,0.104102169,0.180324517,0.180138863,0.202062556,0.126509926,0.099768969
6.840000000,1.657983604,-0.193243252,1.573626642,-0.189087809,1.688966362,-0.159708434,1.895107975,-0.040480340,1.597555883,0.160318820,1.611510078,-0.184595000,1.497437430,-0.054487907,0.045656492,0.119022681,0.238137992,0.332826260,0.081356113,0.218528468
6.940000000,1.730201415,0.001096496,1.638091787,0.073596719,1.642378264,-0.116446414,1.998086107,-0.042880862,1.572218803,0.204939194,1.683314997,0.003762273,1.634746841,-0.188919126,0.146728463,0.190091469,0.363235406,0.328954494,0.126987971,0.072873400
7.040000000,1.824472462,-0.120108523,1.795270771,-0.121711334,1.962594865,-0.143467458,2.101084153,-0.045414018,1.811866724,0.165650243,1.786119675,-0.115569648,1.706758206,0.002429385,0.140083682,0.168732573,0.169687241,0.343908019,0.178666674,0.294513641
7.140000000,1.889430944,-0.087863561,1.765598353,-0.059549652,1.836739302,0.089090560,2.204090143,-0.047751264,1.801287236,0.193223452,1.844502056,-0.084294341,1.805296068,-0.117839086,0.184632527,0.164787582,0.392010619,0.110002310,0.173558590,0.209304934
7.220000000,2.009833757,0.027955775,1.997261003,0.017956947,1.840951169,-0.051961560,2.286473203,-0.049554333,1.891854206,0.209574848,1.990501640,0.029677811,1.866966500,-0.086078951,0.186837119,0.171234815,0.445528537,0.266444013,0.170382893,0.042904473
7.340000000,2.220072563,-0.036578623,2.232094606,-0.095902652,2.037868441,0.072920411,2.410086300,-0.052115724,1.938919505,0.233284911,2.187812371,-0.034208726,2.000167699,0.028816793,0.212575588,0.257342242,0.392657828,0.188434776,0.184281942,0.058021333
7.420000000,2.196064615,0.193372710,2.172676302,0.237780925,2.143520018,0.028039015,2.492474895,-0.053688334,2.086223125,0.140335556,2.187812371,-0.034208726,2.203942467,-0.035393675,0.173482465,0.211758726,0.358397636,0.126069216,0.076397603,0.087604671
7.540000000,2.285738721,0.202431482,2.254543630,0.194666677,2.197185940,-0.045795426,2.616104933,-0.055938512,2.137636015,0.249073145,2.168926478,0.201968034,2.182495546,0.197670372,0.263549223,0.247208268,0.419041770,0.300821655,0.249369865,0.243908595
7.640000000,2.311046049,0.020115557,2.240878463,0.019521235,2.265892778,0.123771609,2.719083692,-0.057568497,2.340350599,0.068265741,2.245086356,0.026088497,2.227332599,0.202199758,0.113063676,0.107209404,0.488125228,0.092870170,0.099874409,0.087394862
7.740000000,2.390728734,0.141574526,2.347894832,0.147957679,2.391886934,-0.083035062,2.822077443,-0.059280377,2.292920176,0.254938451,2.342047932,0.141067334,2.278066202,0.023102027,0.224612575,0.235144534,0.430845865,0.352165465,0.229577460,0.155628534
7.820000000,2.620842645,-0.036493251,2.638876387,-0.039160564,2.457760817,-0.121096463,2.904486066,-0.060502890,2.395993419,0.236392336,2.594280157,-0.029168980,2.366388333,0.141320930,0.183720946,0.198787175,0.450815959,0.362785684,0.164584909,0.277870148
7.940000000,2.727240555,-0.079489306,2.692287439,-0.065860162,2.645523152,-0.003631262,3.028134456,-0.062482049,2.571099016,0.214657426,2.678775909,-0.069826948,2.607561401,-0.032831116,0.111499672,0.077841727,0.387110870,0.230627195,0.074078436,0.047892859
8.040000000,2.732659209,-0.064862961,2.652560990,-0.084133022,2.665744262,0.030691243,3.130646507,-0.053959441,2.587066937,0.203149110,2.681528889,-0.060202395,2.703008232,-0.074658127,0.116654259,0.115578590,0.472546121,0.189556950,0.092254039,0.111745663
8.120000000,2.741967281,0.049439049,2.630645439,0.046916292,2.693158601,-0.022981123,3.210854191,-0.035114579,2.812354469,0.149755156,2.728234767,0.055990539,2.707094049,-0.062532678,0.087332517,0.093773898,0.517837758,0.209870143,0.086410999,0.041934738
8.240000000,2.954989840,0.158443180,2.909997120,0.215739513,2.641685357,0.073629035,3.324872908,0.012103807,2.851453542,0.320133172,2.923821115,0.159412373,2.735101024,0.052714794,0.324581482,0.303622447,0.685952319,0.323677279,0.294888737,0.095728221
8.320000000,3.003672600,0.020344406,3.021334550,-0.047552104,2.879354538,0.007026738,3.411266524,0.068019353,2.943497392,0.334771848,2.989898158,0.028049644,2.939405478,0.158927776,0.125029360,0.152109086,0.535397478,0.333962816,0.112524906,0.163340261
8.440000000,3.050345581,0.146951977,3.040251634,0.115853630,2.928504599,0.159596677,3.487276477,0.137361379,3.051340420,0.311499757,3.003760350,0.130715214,2.996785379,0.024197025,0.122495360,0.120003559,0.559214109,0.195353998,0.080607487,0.151642114
8.540000000,3.047580112,0.333872461,2.940736789,0.328729134,2.947032830,-0.034937533,3.550990293,0.218233339,3.130099555,0.398893266,3.015571189,0.325149527,3.027052965,0.138833596,0.382270281,0.363721164,0.654874117,0.470874281,0.366551766,0.191310291
8.620000000,3.126236353,0.428100770,3.125822039,0.427258179,3.024492680,0.306135637,3.591988987,0.289622353,3.126830394,0.554270455,3.102933276,0.417417746,3.031575650,0.329510994,0.158830943,0.157918679,0.567736511,0.268409939,0.136149311,0.024424900
8.720000000,3.092262514,0.629349835,3.019314130,0.610937465,3.151559570,0.673708892,3.629451053,0.385490809,3.197551834,0.577644557,3.077598393,0.635133634,3.114584815,0.422759258,0.074053135,0.146386846,0.558076995,0.106506548,0.083416463,0.253658927
8.820000000,3.205623049,0.560581368,3.179080938,0.492918873,2.953114824,0.588900316,3.653045363,0.506636793,3.245652924,0.666325496,3.184392678,0.562051477,3.084930453,0.632241734,0.254091256,0.245505850,0.704748215,0.302610638,0.232831068,0.138758202
8.940000000,3.061776674,0.655022226,3.005156204,0.621088824,3.098048977,0.635631377,3.656276190,0.609566377,3.257026365,0.775960729,3.034215848,0.632086860,3.195007864,0.561316422,0.041130099,0.094024216,0.558835400,0.212052203,0.063931464,0.122162752
9.020000000,3.241523692,0.690802080,3.255740447,0.690799418,3.124155751,0.632796472,3.657983880,0.712571866,3.293084117,0.853780463,3.218550025,0.687014618,3.047996261,0.643554543,0.130919381,0.143801509,0.539756042,0.278155923,0.108857183,0.076915564
9.120000000,3.063267599,0.838512377,3.015752979,0.767192533,3.127390591,0.799966735,3.668569042,0.815021402,3.197282639,0.912014010,3.042465367,0.836186457,3.230036859,0.688908349,0.074816606,0.116349064,0.541387808,0.132058663,0.092326388,0.151229036
9.240000000,3.179508215,1.049789199,3.186952364,1.042646892,3.149983412,0.829365769,3.679656965,0.917448481,3.188264792,0.999279269,3.162222178,1.028007034,3.052866483,0.837349417,0.222392002,0.216461407,0.536947517,0.174172504,0.199017938,0.097444531
9.340000000,3.000633796,0.900056272,2.989422248,0.780913419,3.178068342,0.937210492,3.690580566,1.019895424,3.177038345,1.090169100,2.986367564,0.867690933,3.170865197,1.038898117,0.181282802,0.244981885,0.519139266,0.152962075,0.203917036,0.101942427
9.420000000,3.137204855,0.969605002,3.129148007,0.909350119,3.206035273,1.096319251,3.701394828,1.122338505,3.146021327,1.162115209,3.124878169,0.960563800,2.993500680,0.883873602,0.144201690,0.202161095,0.496042428,0.089054936,0.158164529,0.300506418
9.540000000,3.219059507,1.255286141,3.239167937,1.213840155,2.902342278,1.202558991,3.712434072,1.224760113,3.083124297,1.262350894,3.210417977,1.234118070,3.131041512,0.965084401,0.321076246,0.337014524,0.810395955,0.190413262,0.309687927,0.329693070
9.620000000,3.013683499,1.356651933,3.024984602,1.350687531,3.214083926,1.220366827,3.723585942,1.327181520,3.067218777,1.343636126,3.010996902,1.354632507,3.214738742,1.244702105,0.242350906,0.229656352,0.520578220,0.191741211,0.243457619,0.024344087
9.740000000,3.000299476,1.311840122,3.020778521,1.216088958,3.129083460,1.254477606,3.734719782,1.429560397,3.083819144,1.432884447,3.002896653,1.265140891,3.012340200,1.355642220,0.140981462,0.114907128,0.630435832,0.184059390,0.126636550,0.154477402
9.840000000,2.984095296,1.399751436,2.936319104,1.369534638,2.898323810,1.467475087,3.748277714,1.552456814,3.045720688,1.486374299,2.981371539,1.367482464,3.001598064,1.288490506,0.109285135,0.105052244,0.854191743,0.148603566,0.129982499,0.206642328
9.940000000,3.095997440,1.459051113,3.118349792,1.351846173,3.070889383,1.296678277,3.757269033,1.634381503,2.991443185,1.590789565,3.087925105,1.427525219,2.982733418,1.383616950,0.164302624,0.072773534,0.764957837,0.304652504,0.131951271,0.123813598
10.040000000,3.004446562,1.592601379,3.053901673,1.487333592,3.138043237,1.523915491,3.768399225,1.736830046,3.002541114,1.702225950,3.002508337,1.561086303,3.091961272,1.443288166,0.150219249,0.091749867,0.665342978,0.223954114,0.140539597,0.092867179
10.120000000,3.114219257,1.642655292,3.122093914,1.608755137,2.956389746,1.663015328,3.777262310,1.818734629,2.949308282,1.801875204,3.108168621,1.634823959,3.003477449,1.576843841,0.159137317,0.174361806,0.835511979,0.139040326,0.154374804,0.098197642
10.240000000,3.070964996,1.773186523,3.083986843,1.693531681,3.065130679,1.614724219,3.790577011,1.941678122,2.906101102,1.847494731,3.070585428,1.747435745,3.111193939,1.638739626,0.158569673,0.081031914,0.795720576,0.281908704,0.132823581,0.051947702
10.320000000,3.020060641,1.781675513,3.017219294,1.684008867,2.968246648,1.880883084,3.799358287,2.023602742,2.974322313,1.956033862,3.019346303,1.773430463,3.070775212,1.760311134,0.111923331,0.202873797,0.843276619,0.075395976,0.118984203,0.158270975
10.420000000,2.913743533,1.964042587,2.823110426,1.974386661,3.212749851,2.035647564,3.810421923,2.126023122,2.865738578,2.033066067,2.915243960,1.958581944,3.019703472,1.777552988,0.307460649,0.394425886,0.604466415,0.347020875,0.307325340,0.322303761
10.540000000,2.929342435,1.973555657,2.934903519,1.904772863,2.965280939,2.036869977,3.823578068,2.248948949,2.876660095,2.111416514,2.934045888,1.948044652,2.914493747,1.961312266,0.072803017,0.135544957,0.884110542,0.115805182,0.094157139,0.091040138
10.640000000,2.972015703,2.176853274,2.968688824,2.149011101,2.968040111,2.339980269,3.834486619,2.351358237,2.911129880,2.208398121,2.978416706,2.153818053,2.931694161,1.960800155,0.163175432,0.190970269,0.866521211,0.143361906,0.186451184,0.380918084
10.740000000,2.913467670,2.226787458,2.870646443,2.163226510,3.031193175,2.208537761,3.845620930,2.453792094,2.760935923,2.273645649,2.924085303,2.202940700,2.975216205,2.165335664,0.119131633,0.166818352,0.850554088,0.277989243,0.107254013,0.070709564
10.840000000,3.032980681,2.370540997,3.060781246,2.329234531,3.032307905,2.101899905,3.856779555,2.556217323,2.770957670,2.384102830,3.041493450,2.348443470,2.918776486,2.214864079,0.268641935,0.229110810,0.941359559,0.384632859,0.246714620,0.160157072
10.940000000,2.926278822,2.452591532,2.895400352,2.416045707,2.975128301,2.413800853,3.865811747,2.638136442,2.757584412,2.452338607,2.937082921,2.430640553,3.037237065,2.359492234,0.062377787,0.079759546,0.918500657,0.220930989,0.041605606,0.082504090
11.040000000,2.951882195,2.380030315,2.983779020,2.268504654,2.996294459,2.388224593,3.868871550,2.761502182,2.828388597,2.557948731,2.964621090,2.354672110,2.931680871,2.441616042,0.045161880,0.120372339,0.949066351,0.238743925,0.046140778,0.083818630
11.120000000,3.034421908,2.582644643,3.057605312,2.505524477,3.037536542,2.588447092,3.857219249,2.843012913,2.852134028,2.666850847,3.042520794,2.561173601,2.958251642,2.367351213,0.006585542,0.085316562,0.858302684,0.201298885,0.027725189,0.234881850
11.240000000,2.950307708,2.662082990,2.954694900,2.579424000,2.779990121,2.865755017,3.819822867,2.960646420,2.937862979,2.781901405,2.969366802,2.622352343,3.038471351,2.571909122,0.265500236,0.335420946,1.044153494,0.178760364,0.308396481,0.391354004
11.340000000,2.821869329,2.772431184,2.880301631,2.664045387,2.832838880,2.653124294,3.771436664,3.051490108,2.963121073,2.875470387,2.830679782,2.750057096,2.959837255,2.642217666,0.119810120,0.048703008,1.019637740,0.257703774,0.096956845,0.127465845
11.440000000,2.791030495,2.782719141,2.840121038,2.744497841,2.814977754,2.879956691,3.708949726,3.133240694,2.893939635,3.002367136,2.803973307,2.762332173,2.826274555,2.761244140,0.100142960,0.137772584,0.929160198,0.145668445,0.118138161,0.119248847
11.540000000,2.685824780,2.847724819,2.712278143,2.771878828,2.610715225,2.670766279,3.634056953,3.203830300,2.853701433,3.018610514,2.713367866,2.814236310,2.797501901,2.772525657,0.192238836,0.143313551,1.153856812,0.424308743,0.176412059,0.212706918
11.640000000,2.667424976,2.729007563,2.774604638,2.682299558,2.796945342,2.893982361,3.548719704,3.261342780,2.757390774,3.040316364,2.689460006,2.705552507,2.699596323,2.830980565,0.209743198,0.212858441,0.836730763,0.151585634,0.216930651,0.115957138
11.740000000,2.599738404,2.817806927,2.621957130,2.750315114,2.579807263,2.896086578,3.456758587,3.307794608,2.331671436,3.307973032,2.619671798,2.792385517,2.678442491,2.717280035,0.080777188,0.151742976,0.968786420,0.480855320,0.111099465,0.204207463
11.840000000,2.506576226,2.777371786,2.544890807,2.766426481,2.581800250,2.769043261,3.364576446,3.353761124,2.549694089,3.146337876,2.530309122,2.754885140,2.609705101,2.805096222,0.075683671,0.037002088,0.977053505,0.378658199,0.053402141,0.045590533
11.940000000,2.359616936,2.929728884,2.363396903,2.949166240,2.465262303,2.968704262,3.290857221,3.390615666,2.461715529,3.123805409,2.397610095,2.909489580,2.518442674,2.766128463,0.112605611,0.103722196,0.927154896,0.155141694,0.089906617,0.209439983
12.020000000,2.307354134,2.999136973,2.322380762,2.985582725,2.362756718,2.965378845,3.198720627,3.436683614,2.161800335,3.336132836,2.308261950,2.987544227,2.378613515,2.919609232,0.064877250,0.045148805,0.959668610,0.421713160,0.058830128,0.048438575
12.140000000,2.252480102,2.917995001,2.269054327,2.868754263,2.220564415,3.098085962,3.104156435,3.477350474,2.227736570,3.303373196,2.277851163,2.902969485,2.307808042,2.993340600,0.182897144,0.234402005,0.961548973,0.205412483,0.203352430,0.136319629
12.240000000,2.166154205,2.927385059,2.217716721,2.913328190,2.102084765,2.789279157,2.988765322,3.521741722,2.083902389,3.116397311,2.193574561,2.912481447,2.265165633,2.910482243,0.152243664,0.169584527,1.150088614,0.327623085,0.153457444,0.203188478
12.340000000,2.054351063,2.808627885,2.136796710,2.796610917,2.000462500,3.203058620,2.892609215,3.558678691,2.107634630,3.202617099,2.082726198,2.800046195,2.179864383,2.919933253,0.398094941,0.428703571,0.960412097,0.107173040,0.411322660,0.335179070
12.420000000,1.934096751,2.812257263,1.990642881,2.808527062,1.822349926,3.048511204,2.796358931,3.595485399,1.956304089,3.337629559,1.939942932,2.805294078,2.068538630,2.804337040,0.261348957,0.293112448,1.117082947,0.318642654,0.270153077,0.346741835
12.520000000,1.923549117,2.927517279,2.034035295,2.890765343,1.903652481,3.233410351,2.719427435,3.624926071,1.744808066,3.366971957,1.949373321,2.921725119,1.937019841,2.808775671,0.306539471,0.366613257,0.904860947,0.207533734,0.315020759,0.425943649
12.620000000,1.812868071,2.991691862,1.861174711,2.984747922,1.892411426,2.967792482,2.603986182,3.669121200,1.822381183,3.299881539,1.818696277,2.985955121,1.936461219,2.924621199,0.083056159,0.035541796,0.999099897,0.339392659,0.075919725,0.061677743
12.720000000,1.732137515,2.926789069,1.737027742,2.909849025,1.903015261,3.040650696,2.526938016,3.698461831,1.675396968,3.345750474,1.738525784,2.925812406,1.815782174,2.988823491,0.205337951,0.211331335,0.906639451,0.380652023,0.200610620,0.101467584
12.840000000,1.584872519,2.927932835,1.647887404,2.906720369,1.685860398,3.109581249,2.411347899,3.742261756,1.662113916,3.280449930,1.611761806,2.927697044,1.735331649,2.926300737,0.207833342,0.206384314,0.962609338,0.172510874,0.196398741,0.189839803
12.940000000,1.532472113,3.010725699,1.585492160,2.984427612,1.627386022,3.073076463,2.315065397,3.778962617,1.595838232,3.277766011,1.560653603,3.009090384,1.598317162,2.927814940,0.113561737,0.098049551,0.985483731,0.207106432,0.092452335,0.148141516
13.020000000,1.565137744,2.916398137,1.625320295,2.860019430,1.527859592,3.019639578,2.217897160,3.813123806,1.506274659,3.052882636,1.577070913,2.918198436,1.546562858,3.009908041,0.109765458,0.187021871,1.051555546,0.039635971,0.112747769,0.021083523
13.120000000,1.404010228,3.016589365,1.426367641,3.025999229,1.426455045,2.804605848,2.139303565,3.837847663,1.402429779,3.320497332,1.412231724,3.021676831,1.571104329,2.917298286,0.213168434,0.221393399,1.255285490,0.516450614,0.217536467,0.183365758
13.240000000,1.203521021,2.977587510,1.235530623,2.939540862,1.510623156,2.978813777,2.020000051,3.870275642,1.341682896,3.042242589,1.229335904,2.982430159,1.408120976,3.019133098,0.307104584,0.277881744,1.026727363,0.180455052,0.281310498,0.110146923
13.340000000,1.102832553,3.199483708,1.119234795,3.303005570,1.250348321,3.249586213,1.920667808,3.897434291,1.345848993,3.052263744,1.124842299,3.202604980,1.216428462,2.980008835,0.155792049,0.141578192,0.932220654,0.219218008,0.134011185,0.271702999
13.420000000,1.173664172,3.067093344,1.238640017,3.080828584,1.020799451,3.187445283,1.821293971,3.924762372,1.300733897,3.046938665,1.181738601,3.071010933,1.113837426,3.201044344,0.194556450,0.242531715,1.088314277,0.313217821,0.198641304,0.094026588
13.540000000,0.906275291,3.079470248,0.953380142,3.047503662,1.157582365,2.991075054,1.722001296,3.952107028,1.195717658,3.048211354,0.930080907,3.082775187,1.177701386,3.069052138,0.266399992,0.211855459,1.114518365,0.068693940,0.245287235,0.080530744
13.640000000,0.924974361,2.991190331,0.955283935,2.992803924,0.925165667,2.944119295,1.642476018,3.973790284,0.981019654,2.960932306,0.949780364,2.995895762,0.918178099,3.081122717,0.047071425,0.057247735,1.254893018,0.058329625,0.057329624,0.137181500
13.740000000,0.841892901,2.986544637,0.863242308,2.956061164,1.052382118,3.191912762,1.642454749,3.973796010,1.262040049,2.876336816,0.849550792,2.994704514,0.937377362,2.993543047,0.294077842,0.302324071,0.979554554,0.378872835,0.282898639,0.229295961
13.840000000,0.868831945,2.997819584,0.887243523,3.017542866,1.028533048,3.114278577,1.642479044,3.973789454,1.263897284,2.885046652,0.882915338,3.005928666,0.845721847,2.990624575,0.197654090,0.171232380,1.056261631,0.328547712,0.181505429,0.220703982
13.940000000,0.943611820,3.141539669,1.008353309,3.189452345,0.894824023,2.915347856,1.642467830,3.973792528,1.262367121,2.882204190,0.934170216,3.140718833,0.875873642,3.001874125,0.231393573,0.296685304,1.295868969,0.369034458,0.228779807,0.088577154
14.040000000,0.925023281,3.041525168,0.968914875,3.078358077,0.866964668,3.022680726,1.642443118,3.973799219,1.247863540,2.875782466,0.912722128,3.045322322,0.938891018,3.141129251,0.061040278,0.116162869,1.227189152,0.408243860,0.051052787,0.138576524
