stamp,ekf_x,ekf_y,pseudo_x,pseudo_y,gps_x,gps_y,reference_x,reference_y,truth_x,truth_y,evaluation_reference_source,evaluation_reference_x,evaluation_reference_y,odom_x,odom_y,ann_x,ann_y,kf_imu_x,kf_imu_y,complementary_x,complementary_y,final_x,final_y,ekf_error_x,ekf_error_y,ekf_error_m,pseudo_error_x,pseudo_error_y,pseudo_error_m,odom_error_x,odom_error_y,odom_error_m,ann_error_x,ann_error_y,ann_error_m,kf_imu_error_x,kf_imu_error_y,kf_imu_error_m,complementary_error_x,complementary_error_y,complementary_error_m,final_error_x,final_error_y,final_error_m
9.480000000,3.901177508,1.253331938,3.929636792,1.204079589,3.881205737,1.294676171,3.881205737,1.294676171,3.906804484,1.289003987,truth,3.906804484,1.289003987,3.902080560,1.297371295,3.379240082,1.166772721,3.901906207,1.229568398,3.803461346,1.194537439,3.811612804,1.203463407,-0.005626976,-0.035672049,0.036113127,0.022832308,-0.084924398,0.087940137,-0.004723924,0.008367308,0.009608709,-0.527564402,-0.122231266,0.541539178,-0.004898276,-0.059435590,0.059637089,-0.103343138,-0.094466548,0.140013331,-0.095191680,-0.085540580,0.127979088
9.580000000,3.910738017,1.335316995,3.926361471,1.300916213,3.642321799,1.293832046,3.642321799,1.293832046,3.890568168,1.360560006,truth,3.890568168,1.360560006,3.885634437,1.368873217,3.373929759,1.218747498,3.917193960,1.322796868,3.856971511,1.216570476,3.900699588,1.253222083,0.020169849,-0.025243011,0.032311491,0.035793303,-0.059643793,0.069559634,-0.004933730,0.008313211,0.009667014,-0.516638409,-0.141812508,0.535748106,0.026625792,-0.037763138,0.046205923,-0.033596656,-0.143989530,0.147857093,0.010131420,-0.107337923,0.107815006
9.680000000,3.931061563,1.428989269,3.985945222,1.408277075,3.887404254,1.225374207,3.887404254,1.225374207,3.868731349,1.432576424,truth,3.868731349,1.432576424,3.863613997,1.440831882,3.386984091,1.300564893,3.944243694,1.418658844,3.913965988,1.329056932,3.910341936,1.335257718,0.062330214,-0.003587155,0.062433350,0.117213873,-0.024299349,0.119706100,-0.005117352,0.008255458,0.009712872,-0.481747258,-0.132011530,0.499507222,0.075512345,-0.013917580,0.076784199,0.045234639,-0.103519492,0.112971049,0.041610587,-0.097318706,0.105841256
9.780000000,3.764900726,1.434490501,3.746994162,1.403311864,3.712150241,1.426864389,3.712150241,1.426864389,3.842210457,1.504614201,truth,3.842210457,1.504614201,3.836919369,1.512809533,3.398227611,1.327082382,3.754599729,1.408946996,3.937652628,1.423824056,3.930706066,1.428941346,-0.077309732,-0.070123701,0.104374940,-0.095216296,-0.101302338,0.139026280,-0.005291088,0.008195332,0.009754952,-0.443982846,-0.177531820,0.478161390,-0.087610729,-0.095667205,0.129722218,0.095442171,-0.080790145,0.125045014,0.088495609,-0.075672856,0.116438198
9.880000000,3.700940217,1.563998809,3.693433504,1.541319862,3.778446036,1.568081814,3.778446036,1.568081814,3.811795370,1.576426129,truth,3.811795370,1.576426129,3.799800921,1.598859364,3.377726816,1.457575367,3.681215089,1.553320822,3.723057907,1.493905662,3.764683996,1.434473342,-0.110855153,-0.012427320,0.111549555,-0.118361866,-0.035106267,0.123458419,-0.011994449,0.022433235,0.025438491,-0.434068554,-0.118850762,0.450045568,-0.130580281,-0.023105307,0.132608691,-0.088737463,-0.082520468,0.121177411,-0.047111374,-0.141952787,0.149566291
9.980000000,3.839836628,1.671211806,3.883490970,1.649985506,3.686609974,1.687282047,3.686609974,1.687282047,3.778153642,1.647882677,truth,3.778153642,1.647882677,3.772488829,1.655909821,3.364416031,1.504346711,3.856990963,1.666528228,3.723057907,1.493905662,3.700770686,1.563968758,0.061682986,0.023329130,0.065947244,0.105337328,0.002102830,0.105358315,-0.005664813,0.008027144,0.009824721,-0.413737612,-0.143535966,0.437928515,0.078837321,0.018645552,0.081012220,-0.055095735,-0.153977015,0.163537339,-0.077382956,-0.083913918,0.114147570
10.080000000,3.734775414,1.799138721,3.756926407,1.793052694,3.802009142,1.766563262,3.802009142,1.766563262,3.734300237,1.733092011,truth,3.734300237,1.733092011,3.728416835,1.741005906,3.362220912,1.578502221,3.737770294,1.807510729,3.778965590,1.615263519,3.839623856,1.671152154,0.000475177,0.066046710,0.066048419,0.022626170,0.059960683,0.064087651,-0.005883402,0.007913895,0.009861245,-0.372079325,-0.154589790,0.402915657,0.003470057,0.074418718,0.074499577,0.044665354,-0.117828492,0.126010108,0.105323619,-0.061939857,0.122186786
10.180000000,3.685431775,1.850292994,3.690123643,1.834968763,3.560592055,1.712896744,3.560592055,1.712896744,3.703321016,1.789549653,truth,3.703321016,1.789549653,3.697288841,1.797379107,3.335557170,1.625824851,3.686837738,1.855550072,3.788803461,1.739361268,3.734625053,1.799075301,-0.017889241,0.060743341,0.063322811,-0.013197373,0.045419110,0.047297634,-0.006032175,0.007829453,0.009883697,-0.367763846,-0.163724802,0.402561868,-0.016483278,0.066000418,0.068027595,0.085482445,-0.050188386,0.099126800,0.031304037,0.009525648,0.032721257
10.280000000,3.613866030,1.927594898,3.632269777,1.929690027,3.803493748,1.836133731,3.803493748,1.836133731,3.662970063,1.859761950,truth,3.662970063,1.859761950,3.656711450,1.867469194,3.338219508,1.673827835,3.607166439,1.935151818,3.710806576,1.827344396,3.685309837,1.850238963,-0.049104032,0.067832948,0.083740760,-0.030700286,0.069928077,0.076370436,-0.006258613,0.007707244,0.009928335,-0.324750554,-0.185934115,0.374211728,-0.055803623,0.075389868,0.093795931,0.047836513,-0.032417554,0.057786069,0.022339774,-0.009522987,0.024284827
10.380000000,3.696993084,1.867545171,3.728796198,1.815682585,3.579512364,1.985182877,3.579512364,1.985182877,3.621100760,1.929591736,truth,3.621100760,1.929591736,3.614649483,1.937171964,3.318771977,1.743188542,3.719624854,1.845083950,3.646299107,1.892722406,3.613775864,1.927538552,0.075892324,-0.062046565,0.098027655,0.107695438,-0.113909151,0.156759695,-0.006451277,0.007580228,0.009953835,-0.302328783,-0.186403193,0.355174384,0.098524094,-0.084507785,0.129802014,0.025198347,-0.036869330,0.044657633,-0.007324897,-0.002053183,0.007607212
10.480000000,3.394128860,2.043878336,3.353933850,2.028074558,3.671081677,2.201774031,3.671081677,2.201774031,3.569209414,2.012931969,truth,3.569209414,2.012931969,3.562546961,2.020381784,3.297528675,1.817934212,3.372159369,2.036330115,3.534576227,1.951937643,3.696884629,1.867532770,-0.175080554,0.030946368,0.177794483,-0.215275564,0.015142589,0.215807476,-0.006662454,0.007449816,0.009994401,-0.271680739,-0.194997756,0.334416729,-0.197050045,0.023398146,0.198434356,-0.034633188,-0.060994326,0.070141040,0.127675215,-0.145399198,0.193499063
10.600000000,3.565068632,2.152114798,3.604427269,2.115178571,3.337312514,2.066448187,3.337312514,2.066448187,3.524835876,2.082038016,truth,3.524835876,2.082038016,3.518032554,2.089405552,3.249788408,1.913920189,3.593802769,2.153505337,3.534576227,1.951937643,3.394107834,2.043823382,0.040232755,0.070076782,0.080804888,0.079591393,0.033140555,0.086215348,-0.006803322,0.007367536,0.010028249,-0.275047468,-0.168117827,0.322358052,0.068966893,0.071467321,0.099317724,0.009740351,-0.130100373,0.130464484,-0.130728043,-0.038214634,0.136199043
10.700000000,3.537174116,2.227563265,3.640144199,2.228666769,3.657409926,2.073055236,3.657409926,2.073055236,3.479609576,2.150886727,truth,3.479609576,2.150886727,3.472686236,2.158185456,3.233686126,1.945716425,3.585344423,2.231797740,3.493965815,2.098691837,3.564999214,2.152071562,0.057564540,0.076676538,0.095879965,0.160534622,0.077780042,0.178384697,-0.006923341,0.007298729,0.010060025,-0.245923450,-0.205170302,0.320270505,0.105734846,0.080911013,0.133140714,0.014356238,-0.052194890,0.054133245,0.085389638,0.001184835,0.085397857
10.800000000,3.446808943,2.206162529,3.453146223,2.153583932,3.421268254,2.134070070,3.421268254,2.134070070,3.433683210,2.219477542,truth,3.433683210,2.219477542,3.426698753,2.226725050,3.241867606,2.022882008,3.471244616,2.169514768,3.575206527,2.191956269,3.537122639,2.227527586,0.013125733,-0.013315012,0.018696910,0.019463013,-0.065893610,0.068707908,-0.006984456,0.007247508,0.010065238,-0.191815604,-0.196595534,0.274668946,0.037561406,-0.049962773,0.062507103,0.141523317,-0.027521273,0.144174442,0.103439429,0.008050044,0.103752199
10.900000000,3.348375823,2.311739823,3.360521227,2.297036792,3.385714821,2.212012672,3.385714821,2.212012672,3.377779267,2.301505215,truth,3.377779267,2.301505215,3.370717023,2.308697991,3.235332410,2.025318923,3.354388742,2.291274460,3.504209366,2.198539017,3.446769236,2.206135112,-0.029403443,0.010234608,0.031133739,-0.017258039,-0.004468423,0.017827134,-0.007062243,0.007192776,0.010080244,-0.142446856,-0.276186292,0.310757099,-0.023390524,-0.010230755,0.025530080,0.126430099,-0.102966199,0.163054003,0.068989969,-0.095370103,0.117707572
10.980000000,3.349116593,2.427335025,3.308371275,2.413044943,3.308371275,2.413044943,3.308371275,2.413044943,3.349552085,2.342414034,truth,3.349552085,2.342414034,3.342453355,2.349575184,3.197730127,2.151216064,3.353416774,2.441464346,3.350896299,2.376602085,3.348354228,2.311703972,-0.000435492,0.084920991,0.084922107,-0.041180809,0.070630909,0.081759308,-0.007098729,0.007161150,0.010083354,-0.151821958,-0.191197970,0.244144569,0.003864690,0.099050312,0.099125678,0.001344214,0.034188050,0.034214466,-0.001197857,-0.030710062,0.030733414
11.080000000,3.315921832,2.431341647,3.346233781,2.399605491,3.295169751,2.318295023,3.295169751,2.318295023,3.302155573,2.410460156,truth,3.302155573,2.410460156,3.285434579,2.431143702,3.158424081,2.169869794,3.324461816,2.431808632,3.350896299,2.376602085,3.349093747,2.427304179,0.013766260,0.020881491,0.025010929,0.044078209,-0.010854665,0.045395068,-0.016720993,0.020683546,0.026597005,-0.143731491,-0.240590362,0.280254285,0.022306244,0.021348476,0.030875977,0.048740726,-0.033858072,0.059346671,0.046938174,0.016844023,0.049868961
11.180000000,3.332658742,2.442788471,3.380055945,2.411276861,3.089957441,2.169862792,3.089957441,2.169862792,3.254726035,2.477843009,truth,3.254726035,2.477843009,3.247445563,2.484866896,3.140755083,2.211134102,3.355996791,2.427134822,3.336789205,2.429571828,3.315905109,2.431312687,0.077932706,-0.035054538,0.085453656,0.125329909,-0.066566148,0.141910670,-0.007280472,0.007023887,0.010116337,-0.113970952,-0.266708907,0.290039685,0.101270755,-0.050708187,0.113256726,0.082063169,-0.048271180,0.095207513,0.061179074,-0.046530322,0.076863190
11.300000000,3.021484828,2.552895161,2.982249464,2.548112021,3.257881676,2.510264986,3.257881676,2.510264986,3.201636412,2.552526109,truth,3.201636412,2.552526109,3.194229598,2.559485528,3.025173428,2.207593725,2.988074674,2.524989532,3.335959311,2.429238235,3.332625942,2.442749955,-0.180151584,0.000369052,0.180151962,-0.219386947,-0.004414088,0.219431349,-0.007406814,0.006959419,0.010163386,-0.176462983,-0.344932384,0.387450041,-0.213561738,-0.027536577,0.215329699,0.134322900,-0.123287874,0.182325372,0.130989530,-0.109776154,0.170906586
11.380000000,3.139369159,2.533264879,3.149683328,2.472200212,3.220232013,2.789194229,3.220232013,2.789194229,3.161765370,2.608132575,truth,3.161765370,2.608132575,3.161862749,2.604510922,2.942546534,2.183861504,3.137529472,2.519505082,3.160366708,2.483889001,3.021482522,2.552865696,-0.022396211,-0.074867696,0.078145775,-0.012082042,-0.135932363,0.136468249,0.000097379,-0.003621653,0.003622962,-0.219218836,-0.424271071,0.477559253,-0.024235898,-0.088627493,0.091881506,-0.001398662,-0.124243573,0.124251446,-0.140282848,-0.055266878,0.150777005
11.480000000,3.173896630,2.809228846,3.278311869,2.510522050,3.278311869,2.510522050,3.278311869,2.510522050,3.125520610,2.658341210,truth,3.125520610,2.658341210,3.125010317,2.655467996,2.750198915,2.045649239,3.185114989,2.846678216,3.162242074,2.689971547,3.139337365,2.533221059,0.048376020,0.150887636,0.158452889,0.152791258,-0.147819160,0.212592739,-0.000510294,-0.002873213,0.002918177,-0.375321696,-0.612691970,0.718510839,0.059594379,0.188337006,0.197540674,0.036721464,0.031630338,0.048465907,0.013816755,-0.125120151,0.125880717
11.580000000,3.156711222,2.647834098,3.179385205,2.616107462,3.219814878,2.718911015,3.219814878,2.718911015,3.098488474,2.695584650,truth,3.098488474,2.695584650,3.090873991,2.702377821,2.705964418,2.059824819,3.172832624,2.639847643,3.162242074,2.689971547,3.173867707,2.809176722,0.058222748,-0.047750551,0.075299426,0.080896731,-0.079477187,0.113405928,-0.007614483,0.006793172,0.010204290,-0.392524056,-0.635759830,0.747171799,0.074344150,-0.055737006,0.092917526,0.063753600,-0.005613102,0.064000222,0.075379233,0.113592072,0.136327501
11.700000000,2.998687806,2.751634329,3.002771728,2.751397577,3.002771728,2.751397577,3.002771728,2.751397577,3.067451201,2.738140781,truth,3.067451201,2.738140781,3.053923046,2.752877348,2.554657763,1.975080872,2.994833189,2.697497030,3.075772205,2.672665564,3.156680098,2.647791789,-0.068763395,0.013493548,0.070074820,-0.064679473,0.013256796,0.066024063,-0.013528155,0.014736567,0.020004434,-0.512793438,-0.763059909,0.919357132,-0.072618012,-0.040643751,0.083218329,0.008321004,-0.065475217,0.066001842,0.089228897,-0.090348992,0.126983213
11.800000000,3.019541611,2.896212096,3.216010513,2.821241299,3.098074999,2.815689072,3.098074999,2.815689072,3.039198739,2.776695066,truth,3.039198739,2.776695066,3.026153424,2.790644044,2.481314981,1.964980354,3.017655579,2.932474076,3.008171692,2.842054202,2.998664200,2.751593044,-0.019657127,0.119517031,0.121122761,0.176811774,0.044546233,0.182336969,-0.013045315,0.013948978,0.019098540,-0.557883758,-0.811714712,0.984944192,-0.021543160,0.155779010,0.157261590,-0.031027046,0.065359136,0.072349805,-0.040534539,-0.025102022,0.047677672
11.900000000,2.915640243,2.830384911,2.850058755,2.814720094,3.163082941,2.911799179,3.163082941,2.911799179,3.008659388,2.818181908,truth,3.008659388,2.818181908,3.000910533,2.824882415,2.418886414,1.961586062,3.218695711,2.868886749,3.119118661,2.882549423,3.019516360,2.896168406,-0.093019145,0.012203003,0.093816175,-0.158600633,-0.003461814,0.158638409,-0.007748855,0.006700507,0.010244098,-0.589772974,-0.856595847,1.039994522,0.210036323,0.050704841,0.216069983,0.110459273,0.064367514,0.127845328,0.010856972,0.077986498,0.078738603
11.980000000,2.897712144,2.821870860,2.893894810,2.796843258,3.039211984,2.983272740,3.039211984,2.983272740,2.990294432,2.843039909,truth,2.990294432,2.843039909,2.982520962,2.849712680,2.397020316,1.949288392,2.874069078,2.827700003,3.119118661,2.882549423,2.915619675,2.830348940,-0.092582288,-0.021169049,0.094971620,-0.096399622,-0.046196652,0.106897230,-0.007773471,0.006672770,0.010244643,-0.593274116,-0.893751518,1.072737597,-0.116225354,-0.015339906,0.117233296,0.128824229,0.039509514,0.134746739,-0.074674757,-0.012690970,0.075745495
12.100000000,2.890686881,2.895848033,2.869636033,2.868150393,2.968984663,2.684991780,2.968984663,2.684991780,2.965191791,2.876912577,truth,2.965191791,2.876912577,2.957362447,2.883554538,2.339744142,1.958971008,2.865869915,2.906612909,2.894854661,2.829042457,2.897693779,2.821840328,-0.074504910,0.018935456,0.076873488,-0.095555758,-0.008762184,0.095956650,-0.007829344,0.006641961,0.010267145,-0.625447648,-0.917941569,1.110766170,-0.099321875,0.029700332,0.103667472,-0.070337130,-0.047870120,0.085081492,-0.067498012,-0.055072249,0.087114489
12.200000000,2.905264441,2.846995737,2.903779615,2.824512860,3.076769938,3.028475070,3.076769938,3.028475070,2.944626715,2.903715919,truth,2.944626715,2.903715919,2.936756600,2.910327525,2.404402342,2.038307868,2.887290617,2.836511161,2.881791030,2.864241885,2.890669119,2.895818419,-0.039362275,-0.056720182,0.069040334,-0.040847101,-0.079203059,0.089115713,-0.007870115,0.006611606,0.010278718,-0.540224373,-0.865408051,1.020183057,-0.057336098,-0.067204758,0.088339728,-0.062835686,-0.039474035,0.074205948,-0.053957597,-0.007897500,0.054532493
12.280000000,2.915638008,2.924113705,2.901778889,2.891955472,2.917110911,2.921970915,2.917110911,2.921970915,2.925680930,2.924049866,truth,2.925680930,2.924049866,2.917778693,2.930636327,2.404823723,2.139890675,2.904785180,2.935801756,2.888988749,2.866179597,2.905249668,2.846974276,-0.010042922,0.000063838,0.010043125,-0.023902041,-0.032094395,0.040016968,-0.007902236,0.006586460,0.010287215,-0.520857206,-0.784159191,0.941380830,-0.020895750,0.011751890,0.023973721,-0.036692180,-0.057870269,0.068522144,-0.020431262,-0.077075590,0.079737588
12.380000000,3.063624560,2.955327355,3.134128320,2.944239429,2.697427128,2.986674265,2.697427128,2.986674265,2.893055913,2.952478719,truth,2.893055913,2.952478719,2.890862329,2.954455533,2.406831617,2.193007919,3.089283529,2.964613545,2.905024810,2.891398747,2.915625551,2.924094895,0.170568647,0.002848636,0.170592433,0.241072407,-0.008239290,0.241213166,-0.002193583,0.001976814,0.002952897,-0.486224295,-0.759470800,0.901781549,0.196227617,0.012134826,0.196602471,0.011968898,-0.061079972,0.062241606,0.022569638,-0.028383824,0.036263343
12.480000000,2.983404944,2.977227110,3.028432555,2.975180730,2.772894103,2.928275503,2.772894103,2.928275503,2.869039808,2.970025841,truth,2.869039808,2.970025841,2.861048930,2.976504613,2.389458377,2.237458431,2.999103596,2.986552127,3.076454045,2.959970450,3.063609834,2.955310764,0.114365135,0.007201269,0.114591634,0.159392747,0.005154889,0.159476081,-0.007990879,0.006478772,0.010287304,-0.479581431,-0.732567410,0.875587437,0.130063787,0.016526286,0.131109522,0.207414236,-0.010055391,0.207657835,0.194570025,-0.014715077,0.195125673
12.580000000,2.869065446,3.024521987,2.900652060,3.031122036,2.982645774,2.885125125,2.982645774,2.885125125,2.836943342,2.990525841,truth,2.836943342,2.990525841,2.822217906,3.000799324,2.354046627,2.264516599,2.864194712,3.039952960,3.031364078,2.970939741,2.983393061,2.977213311,0.032122104,0.033996146,0.046771439,0.063708718,0.040596196,0.075543708,-0.014725436,0.010273483,0.017955025,-0.482896715,-0.726009241,0.871939594,0.027251371,0.049427120,0.056441805,0.194420736,-0.019586100,0.195404805,0.146449719,-0.013312529,0.147053540
12.680000000,2.774430744,3.039111390,2.758921010,3.052591989,2.855163792,2.958915629,2.855163792,2.958915629,2.803091936,3.009517365,truth,2.803091936,3.009517365,2.794977831,3.015753229,2.334980971,2.311954443,2.758705002,3.050985897,2.923799828,3.008590035,2.869056760,3.024509451,-0.028661192,0.029594025,0.041197940,-0.044170926,0.043074624,0.061696790,-0.008114104,0.006235864,0.010233508,-0.468110965,-0.697562922,0.840072560,-0.044386934,0.041468532,0.060744046,0.120707892,-0.000927330,0.120711454,0.065964824,0.014992085,0.067647030
12.780000000,2.812377028,2.931028407,2.837396863,2.895679377,2.841602730,2.936589514,2.841602730,2.936589514,2.767725966,3.027235105,truth,2.767725966,3.027235105,2.759539724,3.033350561,2.321302011,2.321965576,2.813499719,2.915933271,2.793965232,2.977522331,2.774423710,3.039100216,0.044651062,-0.096206698,0.106063406,0.069670898,-0.131555728,0.148865521,-0.008186242,0.006115456,0.010218286,-0.446423955,-0.705269529,0.834685244,0.045773754,-0.111301833,0.120346727,0.026239266,-0.049712774,0.056212623,0.006697744,0.011865111,0.013625000
12.880000000,2.767268067,2.968647124,2.810738553,2.939335416,2.539841697,2.949236551,2.539841697,2.949236551,2.723846856,3.047072260,truth,2.723846856,3.047072260,2.723019951,3.049855135,2.298486436,2.364216652,2.775470290,2.953391267,2.793923659,2.942209837,2.812370539,2.931021249,0.043421211,-0.078425136,0.089643202,0.086891697,-0.107736844,0.138410240,-0.000826905,0.002782875,0.002903130,-0.425360420,-0.682855608,0.804501876,0.051623434,-0.093680993,0.106963113,0.070076803,-0.104862423,0.126122505,0.088523683,-0.116051011,0.145959856
12.980000000,2.804844597,2.999390114,2.734111563,3.042546298,2.734111563,3.042546298,2.734111563,3.042546298,2.693899844,3.059578875,truth,2.693899844,3.059578875,2.685608181,3.065453188,2.277948226,2.389986242,2.817921125,2.988129520,2.792594596,2.978388322,2.767262492,2.968640295,0.110944754,-0.060188761,0.126219750,0.040211719,-0.017032577,0.043670254,-0.008291662,0.005874313,0.010161654,-0.415951618,-0.669592632,0.788270285,0.124021281,-0.071449355,0.143130320,0.098694752,-0.081190553,0.127798905,0.073362648,-0.090938579,0.116841360
13.080000000,2.813147011,3.137041134,2.878422780,3.153351918,2.557441631,3.150969808,2.557441631,3.150969808,2.655901915,3.074515478,truth,2.655901915,3.074515478,2.647552164,3.080234303,2.233376465,2.420796913,2.839927659,3.150016707,2.792594596,2.978388322,2.804838776,2.999383829,0.157245096,0.062525656,0.169220205,0.222520866,0.078836441,0.236073548,-0.008349751,0.005718825,0.010120440,-0.422525450,-0.653718565,0.778380188,0.184025744,0.075501230,0.198911815,0.136692681,-0.096127156,0.167108704,0.148936861,-0.075131648,0.166814128
13.180000000,2.515454107,3.077453053,2.500928550,3.057568664,2.620280210,3.081619177,2.620280210,3.081619177,2.617368879,3.088804116,truth,2.617368879,3.088804116,2.608950706,3.094336801,2.234491738,2.435709776,2.483801495,3.078448470,2.822386128,3.074703411,2.813141647,3.137034408,-0.101914771,-0.011351063,0.102544952,-0.116440328,-0.031235451,0.120557055,-0.008418172,0.005532685,0.010073541,-0.382877140,-0.653094340,0.757051598,-0.133567384,-0.010355646,0.133968226,0.205017249,-0.014100705,0.205501587,0.195772768,0.048230292,0.201626233
13.300000000,2.403595457,3.086453293,2.343471615,3.071145397,2.379914277,2.884558781,2.379914277,2.884558781,2.578410396,3.102557290,truth,2.578410396,3.102557290,2.569918157,3.107894641,2.196869461,2.456249154,2.356793727,3.076841714,2.648474253,3.107744802,2.515451562,3.077447771,-0.174814939,-0.016103997,0.175555124,-0.234938781,-0.031411894,0.237029403,-0.008492239,0.005337351,0.010030226,-0.381540935,-0.646308137,0.750524945,-0.221616669,-0.025715577,0.223103651,0.070063856,0.005187512,0.070255635,-0.062958834,-0.025109519,0.067781286
13.380000000,2.489310195,3.206188560,2.709768614,3.059809728,2.458253757,3.241495048,2.458253757,3.241495048,2.539113449,3.115869294,truth,2.539113449,3.115869294,2.530563481,3.121003535,2.178091875,2.448730869,2.643375771,3.047975429,2.380194592,3.081647503,2.403593877,3.086448666,-0.049803254,0.090319266,0.103140361,0.170655164,-0.056059566,0.179627003,-0.008549968,0.005134241,0.009973083,-0.361021574,-0.667138425,0.758558010,0.104262321,-0.067893865,0.124419486,-0.158918857,-0.034221791,0.162561786,-0.135519573,-0.029420628,0.138676342
13.500000000,2.502596502,3.140179223,2.540398894,3.122600642,2.540209012,3.138707205,2.540209012,3.138707205,2.499559329,3.128812635,truth,2.499559329,3.128812635,2.482983204,3.136276239,2.145851913,2.463869597,2.510505331,3.142565515,2.523485614,3.067214361,2.489308022,3.206183865,0.003037173,0.011366589,0.011765363,0.040839565,-0.006211993,0.041309308,-0.016576125,0.007463605,0.018178925,-0.353707416,-0.664943038,0.753165439,0.010946002,0.013752880,0.017577163,0.023926285,-0.061598274,0.066081877,-0.010251306,0.077371230,0.078047399
13.580000000,2.441421908,3.082678468,2.457849580,3.059653694,2.569205052,3.132678620,2.569205052,3.132678620,2.451785049,3.143961411,truth,2.451785049,3.143961411,2.451089176,3.146219763,2.119631283,2.504768237,2.432940177,3.072278266,2.499907763,3.174377038,2.502594378,3.140175501,-0.010363141,-0.061282942,0.062152986,0.006064531,-0.084307716,0.084525556,-0.000695873,0.002258352,0.002363132,-0.332153766,-0.639193174,0.720343000,-0.018844872,-0.071683145,0.074118840,0.048122714,0.030415627,0.056928955,0.050809329,-0.003785910,0.050950182
13.680000000,2.544558190,3.175443031,2.593170694,3.178191343,2.467384911,3.121651127,2.467384911,3.121651127,2.419800708,3.153872057,truth,2.419800708,3.153872057,2.411051154,3.158420130,2.119855397,2.499526907,2.567258456,3.179517725,2.437181043,3.077478367,2.441420196,3.082675621,0.124757482,0.021570974,0.126608595,0.173369986,0.024319286,0.175067357,-0.008749554,0.004548073,0.009861017,-0.299945311,-0.654345150,0.719815785,0.147457748,0.025645668,0.149671266,0.017380335,-0.076393690,0.078345848,0.021619488,-0.071196436,0.074406551
13.780000000,2.403094809,2.980668446,2.188754577,3.110599994,2.188754577,3.110599994,2.188754577,3.110599994,2.379704910,3.166082823,truth,2.379704910,3.166082823,2.362845037,3.172792572,2.078145860,2.528137125,2.405682807,2.945222796,2.475120499,3.060332913,2.544556278,3.175440377,0.023389899,-0.185414377,0.186883864,-0.190950333,-0.055482829,0.198847615,-0.016859873,0.006709749,0.018145965,-0.301559050,-0.637945698,0.705629205,0.025977897,-0.220860028,0.222382560,0.095415589,-0.105749910,0.142433065,0.164851368,0.009357554,0.165116739
13.880000000,2.284730113,3.056497153,2.304114174,3.021300932,2.351001999,3.217763667,2.351001999,3.217763667,2.339502278,3.178127456,truth,2.339502278,3.178127456,2.330627442,3.182246491,2.062603897,2.538045989,2.272126475,3.032983866,2.475120499,3.060332913,2.403093567,2.980666781,-0.054772165,-0.121630303,0.133393855,-0.035388104,-0.156826524,0.160769638,-0.008874836,0.004119035,0.009784128,-0.276898381,-0.640081467,0.697407340,-0.067375803,-0.145143590,0.160019251,0.135618221,-0.117794542,0.179632559,0.063591289,-0.197460675,0.207447753
14.000000000,2.343578885,3.173216497,2.399422230,3.152352808,2.338616173,3.157160756,2.338616173,3.157160756,2.291131065,3.192405764,truth,2.291131065,3.192405764,2.282192169,3.196265614,2.034368391,2.560883379,2.370254914,3.164384446,2.337610642,3.006826156,2.284729263,3.056495470,0.052447821,-0.019189266,0.055848025,0.108291165,-0.040052956,0.115460884,-0.008938895,0.003859850,0.009736647,-0.256762673,-0.631522385,0.681723986,0.079123850,-0.028021318,0.083939132,0.046479578,-0.185579608,0.191311636,-0.006401801,-0.135910293,0.136060982
14.080000000,2.357387505,3.172710777,2.405383657,3.161557664,2.248965134,3.194824718,2.248965134,3.194824718,2.258825842,3.201838413,truth,2.258825842,3.201838413,2.249816339,3.205540153,2.016901327,2.572039106,2.378079369,3.167995055,2.327492514,3.110440799,2.343577972,3.173214695,0.098561663,-0.029127636,0.102775584,0.146557815,-0.040280749,0.151992539,-0.009009503,0.003701740,0.009740330,-0.241924515,-0.629799308,0.674666317,0.119253527,-0.033843358,0.123962803,0.068666672,-0.091397614,0.114318133,0.084752130,-0.028623719,0.089455244
14.200000000,2.203714560,3.117024290,2.227039701,3.059760680,2.224407589,3.233685433,2.224407589,3.233685433,2.210297970,3.215883627,truth,2.210297970,3.215883627,2.201223479,3.219327541,2.004016189,2.582669933,2.208670415,3.081432913,2.367733437,3.170352916,2.357386587,3.172709237,-0.006583410,-0.098859337,0.099078302,0.016741731,-0.156122947,0.157018025,-0.009074491,0.003443914,0.009706025,-0.206281782,-0.633213694,0.665966783,-0.001627556,-0.134450714,0.134460564,0.157435467,-0.045530711,0.163887070,0.147088616,-0.043174390,0.153294126
14.300000000,2.239990476,3.309831980,2.305592470,3.345777726,2.245284736,3.200369220,2.245284736,3.200369220,2.169805159,3.227510700,truth,2.169805159,3.227510700,2.160666603,3.230721532,1.981137090,2.612003343,2.274825006,3.339144050,2.206192487,3.099228601,2.203714061,3.117023072,0.070185317,0.082321280,0.108179350,0.135787311,0.118267025,0.180070217,-0.009138555,0.003210832,0.009686208,-0.188668069,-0.615507357,0.643773988,0.105019847,0.111633349,0.153268304,0.036387329,-0.128282099,0.133342921,0.033908902,-0.110487628,0.115573914
